neg_genes_fdr0.01	pos_genes_fdr0.01	neg_genes_fdr0.1	pos_genes_fdr0.1	con_neg_genes_fdr0.01	con_neg_genes_fdr0.1	sample_id
-0.0376562719534835	0.534492831910938	0.0278066416390502	0.441038956532178	0.103985206649285	0.119741863468611	TCGA.D3.A2JB
-0.199754259848915	0.521783314249172	-0.172401751791522	0.424887536940421	0.0985143013415478	0.135658111764093	TCGA.D3.A2JC
-0.167794852996795	0.462415942018586	-0.0941764357219664	0.359822089270055	0.107835614796359	0.133625018547238	TCGA.D3.A2JD
-0.29573120731135	0.213979911658643	-0.257262374199703	0.145387786926226	0.104237030076272	0.133923808858325	TCGA.D3.A2JE
-0.134909454460317	0.530019681350551	-0.0938175412512847	0.460319477518689	0.0816484695314853	0.13936001937455	TCGA.D3.A2JF
-0.301967280408689	0.365917991874058	-0.260160101654195	0.246109467044508	0.0800042126339232	0.129387507866468	TCGA.D3.A2JG
-0.054449298428974	0.565809947337352	-0.0503878056621851	0.475655376486865	0.109220929862402	0.131999793009127	TCGA.D3.A2JH
-0.286415460401271	0.43558291587508	-0.25078944049492	0.316638571626298	0.0675646124305291	0.132976689353795	TCGA.D3.A2JK
-0.0868454366884783	0.533397435149955	-0.0583239227085495	0.444787507315954	0.0853209036452274	0.126545633156271	TCGA.D3.A2JL
-0.141149436964382	0.494590979691102	-0.101042955470752	0.393487786663557	0.100362294132734	0.162051274406105	TCGA.D3.A2JN
-0.0778434910179183	0.501491778357364	-0.0556024606120871	0.406626706526009	0.107325383077448	0.142208285932646	TCGA.D3.A2JO
-0.164996807513562	0.512772157900558	-0.141479333265562	0.421225881180989	0.110052131277138	0.136757313591348	TCGA.D3.A2JP
-0.160073363992203	0.509163659436567	-0.120273632054926	0.424290822095042	0.107501787683436	0.141205345471341	TCGA.D3.A3BZ
-0.260502914513967	0.48703333086679	-0.212748527917951	0.373322814085592	0.0916921750088597	0.138230305303768	TCGA.D3.A3C1
-0.187405420030677	0.532963956372832	-0.158565255979472	0.402803246816328	0.107473698208732	0.131298408027339	TCGA.D3.A3C3
-0.344109571917116	0.452996777487622	-0.30932527111815	0.323597616606624	0.0910331410455288	0.128123554256971	TCGA.D3.A3C6
-0.18783283680263	0.496011650829015	-0.161355408237173	0.401202261009015	0.0868838347714042	0.149928127276469	TCGA.D3.A3C7
0.0701822723783748	0.57577636908094	0.0748468584800731	0.513317812036379	0.114610072072552	0.135808520666848	TCGA.D3.A3C8
-0.0327774205075354	0.530483666196867	0.0156455590882905	0.462654888496547	0.109864052564012	0.12422754405372	TCGA.D3.A3CB
-0.339057607433379	0.363512357411859	-0.290111767061657	0.217039505828445	0.0901617317209574	0.136343509331616	TCGA.D3.A3CC
-0.141770019533935	0.506971317913569	-0.100070948541662	0.379545363524915	0.109549727510419	0.13329257994294	TCGA.D3.A3CE
-0.144066363286271	0.490676871881819	-0.0898781017898661	0.396242506731824	0.117248360749646	0.145208471881036	TCGA.D3.A3CF
-0.319501253436467	0.285610241242312	-0.285473823181597	0.207494554128305	0.0699851466971027	0.133954658152742	TCGA.D3.A3ML
-0.37376034685499	0.341111751699224	-0.333458749094953	0.183418866895268	0.090834932963987	0.149561993239291	TCGA.D3.A3MO
-0.0614781596054319	0.544290613229695	-0.0194778744258294	0.461485318672415	0.0880380814336131	0.131134314420935	TCGA.D3.A3MR
-0.244080162925846	0.449904256320364	-0.206543112403637	0.343798887332237	0.0931163679575373	0.143868340164404	TCGA.D3.A3MU
-0.349988602992573	0.388261908035657	-0.309583571787978	0.271820049118378	0.102276410162904	0.147115212664957	TCGA.D3.A3MV
-0.15440093221189	0.505783872678444	-0.128177152040845	0.422814711304164	0.0963413079557673	0.130456685783025	TCGA.D3.A51E
0.060071464392885	0.57259340261152	0.0629014913295546	0.502945124172924	0.11695159406243	0.139214164760749	TCGA.D3.A51F
-0.227191160159349	0.440917498872694	-0.21696068171458	0.314078948531963	0.115313889469572	0.147455796401726	TCGA.D3.A51G
0.00220482784324322	0.548653934365609	0.0743022322889439	0.465707631039667	0.0873040966019137	0.132159745200116	TCGA.D3.A51H
-0.0614331352324474	0.534907960075268	-0.0377089257195429	0.444608253266916	0.115748125285971	0.127976111558333	TCGA.D3.A51J
-0.173449604087784	0.522405833864462	-0.129057884282091	0.435164686407116	0.0966066407202516	0.130757831166634	TCGA.D3.A51K
-0.224070197662011	0.509626445952404	-0.185973777967132	0.439740643396343	0.109496403987757	0.148323349361944	TCGA.D3.A51N
-0.42422363091906	0.193209256463763	-0.382834382168465	0.045062299830649	0.0766339689298048	0.130935570602473	TCGA.D3.A51R
-0.227830341307074	0.479456414537855	-0.1864400133085	0.364648949643988	0.0840915516297628	0.117527459534586	TCGA.D3.A51T
-0.311263455425232	0.352240133622957	-0.28467702289232	0.215244413383928	0.107196221891645	0.131002554562656	TCGA.D3.A5GL
-0.220840688769794	0.506922285517573	-0.189538645918888	0.391694172417392	0.0910525268289468	0.136747430634598	TCGA.D3.A5GN
-0.187771440855182	0.519036039167258	-0.165628344304399	0.424712834592303	0.119127995176409	0.133646819960667	TCGA.D3.A5GO
-0.17029843849989	0.489140777301843	-0.118034103523244	0.363456822495718	0.108199608314924	0.141054444562162	TCGA.D3.A5GR
-0.209997451881624	0.507996896926367	-0.188234551404159	0.405441444341742	0.0900558455303866	0.144221586518677	TCGA.D3.A5GS
-0.347796142460077	0.273462307312179	-0.32371347595071	0.223591668673222	0.0656509876705031	0.137876404025914	TCGA.D3.A5GT
-0.201952473118209	0.471863916946477	-0.182095193876404	0.365482279788932	0.102270089805547	0.133390528545367	TCGA.D3.A5GU
-0.0948162160942337	0.553939425127015	-0.0531472365867196	0.476304659852336	0.0775439031116182	0.131108725804415	TCGA.D3.A8GB
-0.259071598585308	0.351499953858953	-0.220385476539719	0.261729392676976	0.0824851624989266	0.137988484210615	TCGA.D3.A8GC
-0.015118383061777	0.560147143587422	0.0157221811023952	0.487270759098654	0.105458493780133	0.134912789911304	TCGA.D3.A8GD
-0.192531483482337	0.465906802377126	-0.159277563897102	0.334954507922858	0.117101623305713	0.145565993299917	TCGA.D3.A8GE
-0.330373781042558	0.42497243866408	-0.293199426563324	0.306996231869611	0.0660523192901166	0.139627606972906	TCGA.D3.A8GI
-0.0110617172809158	0.557522837111042	0.000302275109567896	0.476645147309731	0.0920327955656432	0.134580677737205	TCGA.D3.A8GJ
-0.34001548487541	0.323231416006446	-0.301772787674742	0.190480676903053	0.106829293589574	0.140167942925862	TCGA.D3.A8GK
-0.378505159394184	0.332337660633133	-0.354091553644495	0.209267230628417	0.103121500426828	0.147102859391908	TCGA.D3.A8GL
-0.19545399933278	0.501804478527127	-0.169522458066056	0.390868153850833	0.101579797143919	0.151427236410323	TCGA.D3.A8GM
-0.113046529646631	0.52638362740358	-0.0686682460750845	0.43264104607907	0.117271352247473	0.134555572827117	TCGA.D3.A8GN
-0.197115687362841	0.501932738973667	-0.128742691749599	0.362078157814106	0.0814976743395129	0.136128715027212	TCGA.D3.A8GO
-0.295602009277505	0.400726668653017	-0.274350797629391	0.295089946453428	0.108393331893533	0.142496903326467	TCGA.D3.A8GP
-0.279352627481727	0.385718359726917	-0.234354647434702	0.232565954144428	0.0953407330809292	0.130047307833482	TCGA.D3.A8GQ
-0.320746576955648	0.402830835003937	-0.29375142694562	0.308707217335306	0.0769456379825035	0.126374774004045	TCGA.D3.A8GR
-0.113937197900856	0.545271570489899	-0.0810364495432416	0.437816969522794	0.0934352786410024	0.137852574960728	TCGA.D3.A8GS
-0.295760662787595	0.449845554009421	-0.266913233849665	0.313349395062222	0.0980421081073304	0.150356231152101	TCGA.D3.A8GV
-0.235470330547103	0.489338115069847	-0.200286760255987	0.368209367261011	0.10156077389072	0.13701677420435	TCGA.D9.A148
-0.147468629643087	0.48271629129106	-0.125473025728674	0.426245345582239	0.112234189637962	0.132224159098086	TCGA.D9.A149
-0.114250719279436	0.482482403868388	-0.080931492775343	0.41086128996386	0.10437102788582	0.142519473433827	TCGA.D9.A1JW
-0.146781751596849	0.498943234737074	-0.122322674577526	0.392447710756522	0.131243540094603	0.128146907198871	TCGA.D9.A1JX
-0.401017679843639	0.316602396149136	-0.348468390161427	0.184945742027633	0.112875727074738	0.136570621144164	TCGA.D9.A1X3
-0.1011703430721	0.50174701554787	-0.0706611849489105	0.401096157376095	0.11592447786173	0.127427893211184	TCGA.D9.A3Z1
-0.160476045849493	0.512593994601641	-0.107806419071333	0.416622594491796	0.102384889527011	0.14255749718683	TCGA.D9.A3Z3
-0.208496379900353	0.473828012430855	-0.178169375589711	0.390259682506256	0.115451550280721	0.141075182526491	TCGA.D9.A3Z4
-0.335345748597644	0.421724189267841	-0.298721579526293	0.283463414800717	0.11219383964443	0.132981560505847	TCGA.D9.A4Z2
-0.248127045357339	0.301188447881648	-0.233101287322289	0.195066369139156	0.101404874959251	0.144166711740174	TCGA.D9.A4Z3
-0.310494814147828	0.421159529799375	-0.286182715354561	0.305335108170256	0.0798028981978358	0.136606346823665	TCGA.D9.A4Z5
-0.326028954576671	0.415089923749593	-0.293650581036714	0.278753782443075	0.102570443996396	0.143460971611645	TCGA.D9.A4Z6
0.00737133918566568	0.565713626100035	0.0234524167886948	0.489524306717791	0.0991148012195181	0.127288834477507	TCGA.D9.A6E9
-0.318878505863877	0.411295034236635	-0.271292103917302	0.311269465820276	0.096849320620995	0.129580276341964	TCGA.D9.A6EA
-0.326887650987931	0.487259079073235	-0.296425520778393	0.373080018718436	0.0775874604659889	0.129065687085636	TCGA.D9.A6EC
-0.370676815898685	0.303351486681694	-0.330676746809927	0.178239728256829	0.0839976345205905	0.136688452736768	TCGA.D9.A6EG
-0.141736118061402	0.530588219295463	-0.109851645756496	0.442850644916807	0.106791355515988	0.129484643169183	TCGA.DA.A1HV
-0.105331542280415	0.517039880889565	-0.0768725222317209	0.411765265242895	0.124578709826903	0.123184366289135	TCGA.DA.A1HW
-0.344646147795825	0.433671661929661	-0.299075326596144	0.28257929385139	0.113796396178785	0.15199710245133	TCGA.DA.A1HY
-0.171828634046885	0.428083154073515	-0.12390979321721	0.328488505426781	0.0777650930351948	0.133796620216139	TCGA.DA.A1I0
-0.174635579764765	0.491303821365759	-0.14366951330204	0.391188839479806	0.108046023365731	0.134968979282113	TCGA.DA.A1I1
-0.225830615863167	0.536683672937875	-0.199574567769176	0.384517546184609	0.0972819084044057	0.135556358174237	TCGA.DA.A1I2
-0.290718523280324	0.448425608710061	-0.25393604240523	0.316090350797122	0.116728422795697	0.151564166659398	TCGA.DA.A1I4
-0.163855051858738	0.510688142684423	-0.126369253547286	0.406941449580844	0.12392205639626	0.141296730171914	TCGA.DA.A1I5
-0.269667876908776	0.444440796070328	-0.239119557663411	0.346966892121558	0.0949248435688672	0.143654458159563	TCGA.DA.A1I7
-0.356711518880376	0.435247235831699	-0.317859821746071	0.321836452886529	0.0929069199088034	0.142513492693583	TCGA.DA.A1I8
-0.329410824903567	0.428193016545796	-0.28563490126648	0.333866128025545	0.0850282026835518	0.142150877074529	TCGA.DA.A1IA
0.015011105460215	0.539791848742917	0.066988491589243	0.466756127726193	0.102743986049145	0.125786582713386	TCGA.DA.A1IB
-0.246511995895883	0.419863982471462	-0.215284072646755	0.273904292222778	0.11893391505219	0.134254535125737	TCGA.DA.A1IC
0.0465247554084275	0.551466634847336	0.0882827041314642	0.479449022092647	0.0955219781795793	0.142790506203584	TCGA.DA.A3F2
-0.281317396344979	0.401778371874982	-0.248378536398647	0.306674776109538	0.0901959748902306	0.136708821928656	TCGA.DA.A3F3
-0.29447448053879	0.389843362757205	-0.267892656379446	0.288511578872001	0.120088929873203	0.143581909274334	TCGA.DA.A3F5
0.0200074555228828	0.571856841470218	0.0330302853663904	0.492716412293518	0.111579792696209	0.127969688591436	TCGA.DA.A3F8
-0.144892455118497	0.499786609430011	-0.0965371332380392	0.411576108637986	0.0737589387020319	0.130214674329558	TCGA.DA.A95V
-0.222048001935636	0.466450224250962	-0.194754891510962	0.342796741483623	0.0747102028815498	0.137787587062014	TCGA.DA.A95W
-0.244058030337203	0.459498580558553	-0.215113303759745	0.338973008763627	0.0969972512541906	0.142413006963377	TCGA.DA.A95X
-0.299166538697811	0.410847173486886	-0.255347059316038	0.30071821498512	0.0996255693494816	0.126597764187017	TCGA.DA.A95Y
-0.259024482801568	0.393618391799968	-0.235358203581026	0.262642494891545	0.0882441295292762	0.140010504506427	TCGA.DA.A95Z
-0.302365093911185	0.355154992837411	-0.284539380947922	0.207822915245648	0.0550094417992955	0.137603805604561	TCGA.DA.A960
-0.283854848771608	0.398812729829072	-0.250271198726512	0.277137422482638	0.0785103415883195	0.127429490696295	TCGA.EB.A1NK
-0.364196340374464	0.372769683133631	-0.326688313761115	0.248846883114487	0.0942176395531498	0.138515483076392	TCGA.EB.A24C
-0.216606255159838	0.383737489319725	-0.183013833564185	0.265057585844681	0.0837207425726797	0.142186680292656	TCGA.EB.A24D
-0.296875905314433	0.487422083951239	-0.269793879237166	0.378862999329644	0.0928886470265684	0.144873488291758	TCGA.EB.A299
-0.312169020142316	0.464690265832929	-0.275787210516898	0.339099042664364	0.0950767628883118	0.142676239231196	TCGA.EB.A3HV
-0.243140721551685	0.417416684141803	-0.212742635087136	0.308996353290858	0.114927850806231	0.13586337277686	TCGA.EB.A3XB
-0.297009742891353	0.476592131198454	-0.265651099655723	0.352043990324213	0.0978911176802765	0.135805562183842	TCGA.EB.A3XC
-0.193053866089138	0.458233145395222	-0.153077481125357	0.372286657460072	0.0883474840557119	0.129514476969783	TCGA.EB.A3XD
-0.256298281253051	0.502464102760609	-0.222934256129072	0.38946229841515	0.0822276960366382	0.136385989141453	TCGA.EB.A3XE
-0.261181357102444	0.512235475068792	-0.241740253850295	0.39719720438186	0.120690960604672	0.140408958200372	TCGA.EB.A3XF
-0.274398558746336	0.451461358608646	-0.245126342318197	0.346575979498069	0.0971567288296974	0.13839978615524	TCGA.EB.A3Y6
-0.312586343373687	0.35998184268722	-0.272548843618483	0.281697496129667	0.0908672854247761	0.14174209761304	TCGA.EB.A3Y7
-0.297177778949672	0.391767656597587	-0.269421869533649	0.274952914710844	0.0696516498581322	0.150884111707068	TCGA.EB.A41A
-0.263444871249691	0.387108416392116	-0.246173590497425	0.269034258746937	0.0811712554593201	0.135064627037398	TCGA.EB.A41B
-0.277715807669259	0.488557972115668	-0.258322371323959	0.322953252560593	0.0831134367853792	0.139088925585862	TCGA.EB.A42Y
-0.277836486510237	0.445911205424862	-0.244670884465308	0.316099339419768	0.0897528093973001	0.143254100491059	TCGA.EB.A42Z
-0.204448767192701	0.487131842943561	-0.181188771104511	0.373191973383936	0.102894466186875	0.137298378147482	TCGA.EB.A430
-0.304800716368587	0.39766283583134	-0.26737530404983	0.297373710525571	0.10540526911141	0.138071615057072	TCGA.EB.A431
-0.248755170378239	0.470456747930792	-0.197897976542967	0.355758528402058	0.104808988002014	0.139066548085576	TCGA.EB.A44N
-0.3033132248006	0.338422394772847	-0.276483010953897	0.223219924202126	0.120848367684547	0.128853622238625	TCGA.EB.A44O
-0.265227101898148	0.475522720730493	-0.247299817045207	0.32796647039162	0.110443125107666	0.142644205095805	TCGA.EB.A44P
-0.11760117933818	0.532362874947521	-0.0915917817969289	0.422734639269246	0.128002793343681	0.121614873333719	TCGA.EB.A44Q
-0.204690606038139	0.480351701280752	-0.180342821793107	0.360759720546044	0.121816218590842	0.141451298225452	TCGA.EB.A44R
-0.343912522302816	0.329795350531865	-0.309942039142304	0.249682214957137	0.125380426083006	0.14580555727934	TCGA.EB.A4IQ
-0.121458021319657	0.537687955669089	-0.080423896873177	0.451341893248789	0.101296513387718	0.136114548825269	TCGA.EB.A4IS
-0.214451042786484	0.443263248902743	-0.190953821008411	0.35112688343423	0.0813912825146191	0.145809701528746	TCGA.EB.A4OY
-0.10560960989264	0.549831279056718	-0.0798010681799632	0.473374553963851	0.0777926259844678	0.134641593511544	TCGA.EB.A4OZ
-0.25206175224151	0.481430218559094	-0.231717461519214	0.36680335149536	0.0714841226567327	0.14099271440761	TCGA.EB.A4P0
-0.245801038924066	0.45938938332755	-0.219544233749868	0.370276033984058	0.0862402208471307	0.134762978755595	TCGA.EB.A4XL
-0.269647654066928	0.478135324866643	-0.257943358014463	0.323867511866582	0.110324231812782	0.135602680199199	TCGA.EB.A51B
-0.343642609682096	0.463193794242922	-0.305222196201831	0.350579709760016	0.108330687592953	0.134631954460567	TCGA.EB.A550
-0.0801144847073688	0.547997309176017	-0.0577909979755794	0.462165885823703	0.0921997524028337	0.129443919615309	TCGA.EB.A551
-0.223421217598776	0.474574175759917	-0.190051042512079	0.354645624608623	0.0542303807801775	0.152877344139781	TCGA.EB.A553
-0.28145208340346	0.412203658102722	-0.23432283888964	0.342703188019421	0.0946777331170207	0.133767127720967	TCGA.EB.A57M
-0.360419470422459	0.306080986299381	-0.323741624772291	0.20069672513631	0.115601060288221	0.134885911419655	TCGA.EB.A5FP
-0.261218131816988	0.257021234453484	-0.219607948039198	0.168014592985071	0.0966215318417039	0.134322413375947	TCGA.EB.A5KH
-0.307945047909227	0.374758680482356	-0.277720238988019	0.230218902002279	0.0928661063145104	0.134769763817992	TCGA.EB.A5SE
-0.373671067740621	0.383384231352465	-0.328368408287017	0.302396479147284	0.0716262384156638	0.143007548498617	TCGA.EB.A5SF
0.0396997887002892	0.557003719732651	0.0625635509899597	0.492237997026523	0.0915012238152629	0.139869498954108	TCGA.EB.A5SG
-0.200489600332491	0.341181171220365	-0.154545251272476	0.260430179650282	0.0681285000794713	0.135087020444875	TCGA.EB.A5SH
-0.145684624410732	0.506487962150188	-0.109038923076192	0.392554924337974	0.104296609939668	0.125844760158178	TCGA.EB.A5UL
-0.14584384226495	0.47941001758522	-0.10982838976314	0.396393499518511	0.082926576739476	0.139968644912267	TCGA.EB.A5UM
-0.275775624250814	0.392795486056957	-0.244390443465258	0.284792928474048	0.111832320986664	0.134275534145861	TCGA.EB.A5UN
-0.352270859598883	0.355856313771511	-0.314788175672162	0.233064064753667	0.0945561361054272	0.130320222478355	TCGA.EB.A5VU
0.077214229870292	0.558500389971385	0.140013362860044	0.468170142795862	0.0801278287524376	0.123690370088542	TCGA.EB.A5VV
-0.0481632901869333	0.527600026929374	0.0138791294367341	0.448532698389286	0.1054115212271	0.124582376708198	TCGA.EB.A6L9
-0.319112980757285	0.3295737894422	-0.285931431516196	0.224399682128607	0.0855971847896906	0.130065075763685	TCGA.EB.A6QY
-0.375591333634559	0.453408497689529	-0.33801180754627	0.327312599705615	0.100248236234998	0.132482738718856	TCGA.EB.A6QZ
-0.142100151608654	0.53031339400514	-0.133552744397143	0.43817714052009	0.112909395741087	0.134248002966035	TCGA.EB.A6R0
-0.188346366734716	0.482439751049305	-0.148614196824865	0.392012936295492	0.0797088559975976	0.132716657742721	TCGA.EB.A82B
-0.333249826200859	0.349627738276303	-0.292974128351346	0.260945003922876	0.0944429557883943	0.143904134287723	TCGA.EB.A82C
-0.156375927242192	0.523701523193144	-0.140297443352357	0.42731863934432	0.095432061945022	0.138646604254264	TCGA.EB.A85I
-0.09272984293158	0.509824669351363	-0.066335476120064	0.417473474185606	0.108552627629551	0.132566887881757	TCGA.EB.A85J
-0.20947758050178	0.466069611080627	-0.180849627460518	0.366998834066686	0.1021563650219	0.141833266289919	TCGA.EB.A97M
-0.2827887735639	0.380550864118972	-0.241858038864452	0.266529548928241	0.0969733147330342	0.135218687286882	TCGA.EE.A17X
-0.350168079526793	0.338137886661886	-0.306163061344046	0.247503677273183	0.104637853345379	0.145229721180824	TCGA.EE.A17Y
-0.373387064471758	0.166382656998817	-0.336422712183352	0.11247290508262	0.0979945171083603	0.133812238819005	TCGA.EE.A17Z
-0.272823805302389	0.436516065750813	-0.245071917102622	0.325946161635053	0.0997995847617494	0.138992561763463	TCGA.EE.A180
-0.132434596472131	0.526777795178941	-0.092469429496135	0.438233389796338	0.112888086770311	0.136675076564651	TCGA.EE.A181
-0.240750122419472	0.467229321424867	-0.201825292658912	0.352273903174457	0.0808273683921442	0.139117991123551	TCGA.EE.A182
-0.127558014706335	0.460048283349289	-0.0593260629888673	0.379197461862797	0.104403426940786	0.130240959555204	TCGA.EE.A183
-0.176443076863049	0.431972419616244	-0.142346537678278	0.325599877041719	0.112050217354061	0.131956270711742	TCGA.EE.A184
-0.41257668307552	0.262890536752137	-0.354409287763516	0.171573369606354	0.110351282711642	0.131384503793915	TCGA.EE.A185
-0.224242632273255	0.458224078943672	-0.182892459401742	0.341887969249134	0.102356428240116	0.126444606482121	TCGA.EE.A20B
-0.374950722035044	0.451249892707318	-0.338641605783363	0.319530059493098	0.105311168029892	0.142269358203598	TCGA.EE.A20C
-0.19726363189266	0.511369875439835	-0.161868975533799	0.409251514466502	0.0909824235516119	0.136566441889042	TCGA.EE.A20F
-0.3468341728575	0.384186359064114	-0.312342038519239	0.249984486370258	0.0899748580160683	0.118661779579108	TCGA.EE.A20H
-0.215765239282138	0.434141181355766	-0.183899006980448	0.342132718860249	0.112315638680937	0.137390889701455	TCGA.EE.A20I
-0.352334841937146	0.435425289099167	-0.324062718724097	0.289439386073762	0.0879847695168637	0.151976352864201	TCGA.EE.A29A
-0.276941604407872	0.373974631658436	-0.253036128004471	0.25600681753902	0.0959280190960494	0.125303539901146	TCGA.EE.A29B
-0.289319591994814	0.400523989954167	-0.237417075594949	0.294087046839407	0.0859218380875871	0.14052645736555	TCGA.EE.A29C
-0.325823750336122	0.39017064787163	-0.289095567932648	0.250176807202271	0.140209334866049	0.138263032804361	TCGA.EE.A29D
-0.330086357764602	0.343761297691355	-0.290294497637016	0.222954553953849	0.0877430848338384	0.139185844648728	TCGA.EE.A29E
-0.287984257057656	0.406429596396123	-0.252366163170118	0.32522071425209	0.0736831712100724	0.131030684693928	TCGA.EE.A29G
-0.209989336144475	0.458146581315565	-0.168630880373261	0.328571700343075	0.105673284337477	0.144395681111945	TCGA.EE.A29H
-0.319098291752626	0.225001039055807	-0.279639070266119	0.117816563579393	0.0606250437571298	0.135094554119203	TCGA.EE.A29L
-0.177515102290119	0.487477415546857	-0.142683614511695	0.397055796289285	0.111622825878607	0.13486695620983	TCGA.EE.A29M
