Cancer	CD14	CD19	CD4_Eff	CD56	CD8	Endothelial	Eos	Fibroblast	Neu	Treg
TCGA-5L-AAT0-01	0.538828250702565	0.0371255038708737	0.038489989311814	9.99989330113848e-07	0.0222419626782582	0.05532810964907	0.0572236894232339	0.00680669737253904	0.140922496356964	0.0100594926652133	0.0929728079801388
TCGA-E9-A1NH-01	0.666988329634209	0.0620688862078086	0.0118997631527237	9.99988500132248e-07	0.0511825114011189	9.99988500132248e-07	0.0452815792618385	0.0100104848794239	0.1156896695688	9.99988500132248e-07	0.0368757759285768
TCGA-D8-A27E-01	0.612622261155127	0.0843459721943059	0.00468764843586721	9.99989000120999e-07	0.0510772381503803	9.99989000120999e-07	0.0594412461462924	0.0209386696746336	0.0871673411592472	9.99989000120999e-07	0.0797166231171457
TCGA-AR-A24Q-01	0.589084520070279	0.0274768977541247	0.0444916105922835	9.99989000120999e-07	0.0339926260811131	0.0971587312539562	0.0264814087045043	9.99989000120999e-07	0.0982295194752858	0.0179147029382677	0.0651679831521853
TCGA-BH-A1F0-01	0.27285288947706	0.128483535287698	0.162394148706705	9.99988600129958e-07	0.0158394194306185	0.133865473933597	0.0711708886518694	0.0141179390554948	0.100710851896288	9.99988600129958e-07	0.100562853583469
TCGA-E9-A1RB-11	0.143369537630716	0.0180332160611962	0.038850003729962	9.99989800104039e-07	0.0679627067803908	9.99989800104039e-07	0.159625371821207	9.99989800104039e-07	0.317794758493463	0.121051765271994	0.13330964024167
TCGA-AR-A0U0-01	0.507380383299157	0.059267843904968	0.0753510658637009	9.99988930122543e-07	0.0609373254238076	0.0846146633156771	0.00180854997935173	9.99988930122543e-07	0.053425208582941	0.0488611591069687	0.108351800545568
TCGA-B5-A5OE-01	0.767273744134513	9.99989240115776e-07	0.007605978159675	9.99989240115776e-07	0.0405416637716978	9.99989240115776e-07	0.0307492691378641	9.99989240115776e-07	0.0376512948720672	0.0522868373936296	0.0638872125735927
TCGA-AP-A3K1-01	0.672321490168955	9.99988830124767e-07	0.0224029497590512	9.99988830124767e-07	0.00747088655019723	9.99988830124767e-07	0.0559667748511249	9.99988830124767e-07	0.0880706162512165	0.0862141369880898	0.067549145476045
TCGA-BG-A3PP-01	0.604655985990562	9.99988400134558e-07	0.0142154351009528	9.99988400134558e-07	0.0212369536513376	9.99988400134558e-07	0.0558471521730348	0.0155525195907727	0.160165142084352	0.0453858735238671	0.0829379379199201
TCGA-A5-A3LO-01	0.419153171355466	0.0414105229507756	0.00764493193038416	9.99988480132709e-07	0.0593798159445203	9.99988480132709e-07	0.075005135940834	9.99988480132709e-07	0.112676701964393	0.180461921078669	0.104264798869517
TCGA-AX-A3FW-01	0.821619085432923	9.99989150117721e-07	0.00702887373671996	0.0283387925241011	0.0365714032002753	9.99989150117721e-07	0.0313846594764447	9.99989150117721e-07	0.0306642672926999	0.0258630193862397	0.018526898983146
TCGA-PG-A5BC-01	0.565155839801346	9.99989100118808e-07	0.0180591031557756	0.0343979250626168	0.0241547367133698	9.99989100118808e-07	0.0777077529854924	9.99989100118808e-07	0.142696444608754	0.109294808686585	0.0285303890187597
TCGA-AP-A5FX-01	0.725503780042172	0.00537839906273862	0.0227509422318245	9.99988670128367e-07	0.00636639786871215	0.0393912536970956	0.051523716236295	9.99988670128367e-07	0.0426648166076278	0.0253040133055293	0.0811146809706646
TCGA-AX-A3FZ-01	0.740214561553998	9.99988600129958e-07	9.99988600129958e-07	9.99988600129958e-07	0.0178797961703237	0.0116206675243902	0.0363013861641977	0.0389243562623386	0.071545184384898	9.99988600129958e-07	0.083510047985453
TCGA-A5-A2K7-01	0.808746516249045	0.0139348538233834	0.00395804848007144	9.99989510110039e-07	0.0177353139565566	9.99989510110039e-07	0.0360068222884342	9.99989510110039e-07	0.0496189794969051	0.0269155176562198	0.0430809480808546
TCGA-B5-A3FC-01	0.495650746102091	9.99989400112359e-07	0.048798282738203	9.99989400112359e-07	0.0898951471114406	9.99989400112359e-07	0.0628919333455066	9.99989400112359e-07	0.0901917439675139	0.0710076473189384	0.141560499458706
TCGA-EY-A3L3-01	0.853565440067071	9.99988800125438e-07	0.0111104755626737	0.0127696569798418	0.0122622626626582	0.0107983790581545	0.0305942573443177	0.0332177279614468	0.0356788003974355	9.99988800125438e-07	9.99988800125438e-07
TCGA-E6-A8L9-01	0.631208867339799	9.99988700127689e-07	0.0549350792336047	9.99988700127689e-07	0.0467366718756078	9.99988700127689e-07	0.0434950085064039	9.99988700127689e-07	0.101011858565998	0.040237945311218	0.0823705692125679
TCGA-EO-A3KX-01	0.907544035166494	9.99989020120559e-07	9.99989020120559e-07	9.99989020120559e-07	0.013669349910538	9.99989020120559e-07	0.00801975194312366	9.99989020120559e-07	0.0212346668433581	0.00614727250294792	0.0433799236884379
TCGA-FL-A1YU-11	0.152130204863583	9.99988200139238e-07	0.0160971100541014	9.99988200139238e-07	9.99988200139238e-07	9.99988200139238e-07	0.158983123999137	0.0595494973159317	0.479641340232185	0.0427931950402985	0.0908015285419632
TCGA-EY-A5W2-01	0.774484325775551	9.99988800125438e-07	0.0091557974550685	9.99988800125438e-07	9.99988800125438e-07	0.0214929592788561	0.024625624193009	9.99988800125438e-07	0.0470906725844671	0.0355674016451016	0.0875792191127459
TCGA-PG-A6IB-01	0.624558192315704	0.0296138772087384	0.0124916638408641	9.99989100118808e-07	0.0534354175539487	0.0795960324032468	0.0259663169671451	0.031958251655057	0.049785557337425	9.99989100118808e-07	0.0925926907396709
TCGA-BK-A6W4-01	0.159856262362428	0.00859051662108433	9.99989130118156e-07	9.99989130118156e-07	0.0366637014655651	9.99989130118156e-07	0.163586221817769	0.00451421093052719	0.567865827298457	0.0138197497793199	0.0451005097574589
TCGA-A5-A1OH-01	0.558785328328917	9.99989850103021e-07	9.99989850103021e-07	0.00399410945978898	9.99989850103021e-07	0.108725896432151	0.0521777703956305	0.0415852779094292	0.234726617524832	9.99989850103021e-07	9.99989850103021e-07
TCGA-AX-A2HC-11	0.0197469746870188	0.0284488753983317	0.0322112324698375	0.0215669539210558	0.0437663006265099	9.99988590130187e-07	0.365633828118021	0.00928800402387409	0.433255056559805	0.0156075219181749	0.0304742522887814
TCGA-FL-A1YV-11	0.0819098572175434	9.99988490132479e-07	0.00913730482962141	0.0213597541492297	0.0137354419050637	9.99988490132479e-07	0.140469383197399	0.0180788919119541	0.658733417978359	0.0276589816451213	0.0289149671887277
TCGA-AJ-A3BI-01	0.656374760186395	9.9998897012166e-07	0.00768663521641356	0.00900391068686512	0.0395675635697738	9.9998897012166e-07	0.0591412476720382	9.9998897012166e-07	0.0608307290370587	0.0784875342824969	0.0889046193820482
TCGA-D1-A3JQ-01	0.633687092810688	0.00465184929484269	9.99989100118809e-07	9.99989100118809e-07	0.0345477234298146	9.99989100118809e-07	0.0664037761988394	0.0238316402351214	0.162241231570576	9.99989100118809e-07	0.0746326865037171
TCGA-BS-A0V7-01	0.39047650952014	9.99988500132248e-07	9.99988500132248e-07	0.0378007652911991	0.0616975904777095	9.99988500132248e-07	0.103754806819722	9.99988500132248e-07	0.240750231372339	0.0913971489327873	0.0741189476321022
TCGA-AJ-A3BF-01	0.595815922677589	9.99989800104039e-07	0.0325961675190913	9.99989800104039e-07	0.03738981862385	9.99989800104039e-07	0.052441465097056	9.99989800104039e-07	0.0966899137628796	0.0433051582873855	0.141757554072948
TCGA-AJ-A3QS-01	0.511915420121921	0.0132516555569544	0.0401002629071343	9.99989100118808e-07	0.0645638962535308	0.0417766446345735	0.0601950438740218	9.99989100118808e-07	0.0659004816847496	0.111528784336251	0.0907658106526639
TCGA-AX-A3FT-01	0.514520160196182	0.0640756727411144	0.00373000766441301	9.99988650128821e-07	0.0840117464666776	0.0957822128718839	0.0310690473663124	9.99988650128821e-07	0.0579936417721659	0.0318408386064818	0.116974672337469
TCGA-BG-A0MK-01	0.693849714577997	9.99989500110249e-07	9.99989500110249e-07	9.99989500110249e-07	0.0327907556970652	9.99989500110249e-07	0.0579733912793916	9.99989500110249e-07	0.0995958542435304	0.0521349525829979	0.0636503316715174
TCGA-DI-A2QT-01	0.835580524516852	9.99988660128594e-07	0.0186417886021173	0.0059115729627626	0.0204542680486003	9.99988660128594e-07	0.0293486671861141	9.99988660128594e-07	0.0433032089416106	0.0318196391652919	0.0149373306106709
TCGA-EY-A2OQ-01	0.765910452439351	9.99988840124544e-07	0.025267918010035	0.0237894345099109	0.0184586940009749	9.99988840124544e-07	0.0453282941362374	9.99988840124544e-07	0.076863142207333	0.0414215377356389	0.00295752699399875
TCGA-PG-A916-01	0.590953878308775	9.99989641107308e-07	0.000939849264101473	9.99989641107308e-07	0.0309597792876464	9.99989641107308e-07	0.0811984588651646	9.99989641107308e-07	0.0854900144089407	0.0961012044876227	0.114352815419185
TCGA-A5-A7WK-01	0.826098458562804	9.99988450133401e-07	0.0177553949251886	0.0354555904879299	0.00175531972605716	9.99988450133401e-07	0.0331089175920018	0.0133927453137916	0.0437932941874521	0.00888570737007987	0.019752571857795
TCGA-EO-A3AU-01	0.705494922083142	0.0117282657113576	0.0148328301640946	0.00892107785365858	0.0393708492037766	0.00823357572555794	0.0326180265235963	9.99988550131101e-07	0.0850446262390296	0.0447979870630481	0.0489568394441884
TCGA-A5-A2K2-01	0.78191932069554	0.0107651805064964	9.99988900123208e-07	9.99988900123208e-07	0.0208007691114629	9.99988900123208e-07	0.0390629664010729	9.99988900123208e-07	0.0508216358798417	0.063639393602731	0.0329867338472543
TCGA-FL-A1YQ-11	0.0832548008481508	9.99989200116639e-07	9.99989200116639e-07	0.0423332428009777	0.00837050959849633	9.99989200116639e-07	0.143111454396292	0.0722360198509856	0.584904683029423	0.014720941013837	0.0510653484942363
TCGA-QS-A8F1-01	0.647866925293176	9.99989080119245e-07	0.0190481919937434	0.0659754795477633	0.0040722755307512	9.99989080119245e-07	0.0785374423711293	0.0251294255866726	0.159366259720444	9.99989080119245e-07	9.99989080119245e-07
TCGA-EY-A1GL-01	0.723100973579193	9.99988900123208e-07	0.0130869547348024	0.059256242255711	9.99988900123208e-07	0.0170487107593106	0.047138776759578	9.99988900123208e-07	0.0638718910220097	0.0764924509337946	9.99988900123208e-07
TCGA-BG-A3EW-11	0.112325876741233	0.00598038019619804	0.00902868971310287	9.99990000099999e-07	0.0205312946870531	0.00278225217747823	0.226141738582614	0.011330486695133	0.491767082329177	0.0446294537054629	0.0754817451825482
TCGA-QF-A5YS-01	0.59909481086227	9.99988000143998e-07	0.0223377319472166	9.99988000143998e-07	0.0140178317860186	9.99988000143998e-07	0.074270908749095	0.0354457746507042	0.0866334603984752	0.0447809626284485	0.123415519013772
TCGA-BK-A0CA-01	0.549143547014179	0.0211435515421258	0.000901363408078592	9.99988249138084e-07	0.00992948331864152	9.99988249138084e-07	0.0695919822246169	0.000713168619555552	0.183268846407786	0.0657996267885856	0.0995064306999329
TCGA-AJ-A8CW-01	0.73242108985223	9.99989200116639e-07	0.0296375799141369	9.99989200116639e-07	0.0350147218410041	9.99989200116639e-07	0.0435714294285622	9.99989200116639e-07	0.0665204815787989	0.0322979511821272	0.0605327462463405
TCGA-D1-A3DG-01	0.850399305447918	9.99988600129958e-07	9.99988600129958e-07	0.0185655883522928	0.0370063781272893	9.99988600129958e-07	0.0201969697545448	0.0208489623218295	0.0189717837216656	9.99988600129958e-07	0.0340070123200596
TCGA-EY-A3QX-01	0.61225456520452	0.0201384883444875	0.02210796764526	9.99989490110459e-07	0.00822222358443013	9.99989490110459e-07	0.0657985084576761	9.99989490110459e-07	0.0678092873243902	0.0855992003524043	0.118066759118362
TCGA-AJ-A3EL-01	0.452786720506839	9.99988340135954e-07	0.0472615489303395	0.00661708284481403	0.0206680590104319	0.0123269562676899	0.100277830760493	9.99988340135954e-07	0.121242586311444	0.13541242109117	0.103404794300098
TCGA-FL-A1YL-11	0.153248277489361	9.99988760126336e-07	0.00135725474445667	0.00462869797343478	0.0218203547392127	9.99988760126336e-07	0.140503420741551	0.0154013268890858	0.628749932850755	0.00286478779978513	0.031423946794838
TCGA-B5-A3FA-01	0.716238400710568	9.99989390112571e-07	0.0415180594933888	9.99989390112571e-07	0.0201001867370187	0.00306567747316201	0.0485862844995215	0.01615872855589	0.0565586999121939	0.0256592277555935	0.0721127348838829
TCGA-AJ-A3OJ-01	0.655415626574201	0.0299090635230354	0.00674733409249146	9.99988750126561e-07	0.0427672188687877	0.0116931684518549	0.035681998577516	0.00774195290302984	0.113536722711869	0.0253556147493341	0.07115029955913
TCGA-AJ-A8CT-01	0.312826621472488	9.99989200116639e-07	0.0804403312444226	9.99989200116639e-07	0.0137071519627588	0.0478509832093813	0.111603794679017	0.0138964499183409	0.18621198891052	0.0803023327348065	0.153158345889864
TCGA-EO-A22Y-01	0.656478654003862	9.99988810125215e-07	0.00246591240644017	0.0557061766478833	0.024030431099476	9.99988810125215e-07	0.0831467695876483	0.0237241345269346	0.147561348788507	0.00688357297281843	9.99988810125215e-07
TCGA-EO-A3B0-01	0.512419107180267	0.0259949010586378	0.0382283603738557	9.99988500132248e-07	9.99988500132248e-07	0.129099515355573	0.0494910308531452	9.99988500132248e-07	0.0779458036232583	0.0330218202490671	0.133796461340695
TCGA-AX-A3G9-01	0.659691868730899	0.0062401725437348	0.0179054064425564	9.99989190116855e-07	9.99989190116855e-07	0.114806758938936	0.0358598123554284	0.0118912714553556	0.0756113826409537	0.00758568799871273	0.0704056389150433
TCGA-DF-A2KU-01	0.303969534747304	9.99988600129958e-07	0.11580667980385	9.99988600129958e-07	9.99988600129958e-07	0.157018209992406	0.0611454029424065	9.99988600129958e-07	0.0753889405660775	0.0847135342657094	0.201953697727846
TCGA-SJ-A6ZJ-01	0.596001181746481	9.99988560130872e-07	0.00541144809303382	0.0170939044457331	0.00937631273498231	9.99988560130872e-07	0.111655722658533	0.0064642360491396	0.144904342294324	0.0457451766751788	0.0633456753254743
TCGA-EO-A3AY-01	0.674421689268888	0.0105110860598271	0.00958903605484916	9.99989160117504e-07	0.00636563099656	0.0239033408877848	0.0481020785734683	9.99989160117504e-07	0.0704536362825827	0.0788482452850211	0.0778032566126983
TCGA-BK-A26L-01	0.553853813452904	9.99988830124767e-07	0.0314125491218263	9.99988830124767e-07	0.040491047714997	9.99988830124767e-07	0.0467917773358472	0.0096602620948724	0.173726059479916	0.0269307991829731	0.117130691650174
TCGA-AJ-A3BK-01	0.708753012353551	0.0221380505041708	0.00407552406884374	9.99988730127011e-07	0.0420406262021427	0.0115515698138082	0.0445519978989837	9.99988730127011e-07	0.0539301922067338	0.0553472762361968	0.0576097507381092
TCGA-AX-A05Y-11	0.0840068448103198	0.0197353990936372	0.00793630920837226	9.99989820103631e-07	0.0202134942266288	9.99989820103631e-07	0.248744467781318	0.00598972902455853	0.512862779056909	0.023921156482627	0.076587820335989
TCGA-JU-AAVI-01	0.421536110181122	0.0265945915027386	0.056904139911977	9.99988400134558e-07	0.038763050348616	0.0613656881580174	0.0652650429255021	9.99988400134558e-07	0.107448753594458	0.058613520083167	0.163507103317602
TCGA-D1-A3DA-01	0.655905850626228	9.99989100118808e-07	0.0200117818715776	9.99989100118808e-07	0.030065072290712	9.99989100118808e-07	0.0463171951425729	9.99989100118808e-07	0.0436258244785132	0.0999554104860257	0.10411486514797
TCGA-QS-A744-01	0.811185801153015	9.99988660128594e-07	0.00540798867340844	0.0052085709348056	0.0198984743513009	9.99988660128594e-07	0.0234306342966071	9.99988660128594e-07	0.0613264045585723	0.0653148593294952	0.00822426673681521
TCGA-KP-A3VZ-01	0.2123745789298	9.99988600129958e-07	0.0692199108930158	9.99988600129958e-07	9.99988600129958e-07	0.0917477540756035	0.151750270046921	0.0183619906733063	0.189382841035612	0.0800657872500254	0.187093867129915
TCGA-H5-A2HR-01	0.716739850667898	0.00859417228426113	0.0184104906727211	9.99988630129275e-07	0.0191801819213316	0.0197321756451629	0.0480155540631503	0.0156288223002904	0.073585863328734	9.99988630129275e-07	0.0801108891391905
TCGA-KP-A3W3-01	0.638804164795437	9.99989300114489e-07	0.0310204680809915	0.0707955424876954	0.0369298048510881	9.99989300114489e-07	0.0714712352577827	9.99989300114489e-07	0.0782127631234346	0.0727620214463705	9.99989300114489e-07
TCGA-EY-A549-01	0.767458918657587	0.00677286868169278	0.00586552823598768	0.0106100882757705	0.0439045376852182	9.9998947011088e-07	0.0368262122199853	9.9998947011088e-07	0.036850611963056	0.0561695085350751	0.0355397257666877
TCGA-BK-A6W3-01	0.514951026568092	9.99988400134558e-07	0.0338948068202409	9.99988400134558e-07	0.032290425431065	0.0449126790129234	0.0852204114432273	0.0297729546337262	0.0908655459596669	0.0390936465137004	0.128996503640558
TCGA-FI-A3PV-01	0.824663093638589	9.99989200116639e-07	0.00913690132146573	0.0530106274852232	0.0128467612549784	9.99989200116639e-07	0.0321193531109864	9.99989200116639e-07	0.051680441851228	0.0165388213807291	9.99989200116639e-07
TCGA-EY-A1GP-01	0.551115954257982	9.9998903012034e-07	0.0652169845696793	0.075801568456794	0.0366331981338165	9.9998903012034e-07	0.0875277398206942	9.9998903012034e-07	0.113688752834381	0.061367426799328	0.00864537516023449
TCGA-AJ-A3NE-01	0.611481499951656	0.00821783264443899	0.0189176989048606	9.99989370112996e-07	0.00697533585217989	0.0213072735036827	0.0533454329380479	9.99989370112996e-07	0.0911230313621766	0.0817790306889038	0.106850864175314
TCGA-2E-A9G8-01	0.659893734569982	9.99988990121218e-07	0.0387323735565671	9.99988990121218e-07	9.99988990121218e-07	0.00450826036405339	0.0639315961131268	9.99988990121218e-07	0.0719069083049396	0.0655208786151264	0.0955022485202438
TCGA-KP-A3W4-01	0.411442227270164	9.99988400134558e-07	0.046841556637943	9.99988400134558e-07	9.99988400134558e-07	9.99988400134558e-07	0.0981463615022066	9.99988400134558e-07	0.191282781119739	0.109165733677489	0.143116339850458
TCGA-A5-AB3J-01	0.345749885576362	9.99988100141608e-07	9.99988100141608e-07	0.0242574113368051	0.0425411937597943	9.99988100141608e-07	0.177090892618378	9.99988100141608e-07	0.257687933513591	0.083779203027484	0.0688894802151855
TCGA-PG-A917-01	0.637462885914193	9.99988840124544e-07	0.0440357085614925	9.99988840124544e-07	0.0418028334803784	0.00675338463222751	0.0613939148439104	9.99988840124544e-07	0.0724832910864715	0.0414983368785604	0.0945666446362459
TCGA-BK-A0CC-01	0.520180486086848	0.020772679809594	0.0141820496702735	0.0116602764010701	0.0789685629332329	9.99989400112359e-07	0.0678755805188465	9.99989400112359e-07	0.109492839375903	0.144723465931261	0.0321420592941715
TCGA-DF-A2KN-01	0.571394943213602	0.0322756578780265	0.0203484843060664	9.99989400112359e-07	0.052491843586458	0.0226179602496214	0.0485054858418501	9.99989400112359e-07	0.0967315746453088	0.0605069586262386	0.0951250916740283
TCGA-B5-A5OC-01	0.47660956665094	0.02393032719427	0.0402880407163358	9.99988600129958e-07	0.0473851598091782	0.0548367748607666	0.0629092828341757	9.99988600129958e-07	0.113531705738555	0.0656604514708532	0.114846690747725
TCGA-SL-A6J9-01	0.578663143928983	0.0232569646395178	0.0436664580954441	9.99989880102413e-07	0.073163159588825	0.00186470112922457	0.0384644107401633	9.99989880102413e-07	0.0427277675949919	0.0478599156576535	0.150331478645436
TCGA-BK-A139-02	0.620740649823152	0.0630549549478109	0.00883093965948728	9.99989770104652e-07	0.0205880893838456	0.00731312518672934	0.0322032705605422	9.99989770104652e-07	0.132612643372658	0.0621918637772336	0.0524624633090004
TCGA-BK-A139-01	0.536176262913987	0.0787438574407254	0.0176047116295856	9.99989300114489e-07	0.045585012240369	0.0183346038197391	0.0581768775074107	9.99989300114489e-07	0.0418882517957058	0.111351808535649	0.0921366141382287
TCGA-B5-A1MS-01	0.789568393704509	9.99989100118809e-07	0.0126056625982777	9.99989100118809e-07	0.0321321497595676	9.99989100118809e-07	0.0416404461191373	0.0163108222120379	0.0613895308541137	0.0169405153483827	0.0294094794366741
TCGA-FL-A1YH-11	0.19256492569062	0.000586755679467821	0.00322657524333148	9.99989228116035e-07	0.054558812292474	9.99989228116035e-07	0.123675667765707	0.0140405487552088	0.565857904578652	0.0109062825175247	0.0345805274985578
TCGA-AJ-A3BH-01	0.59573830985878	0.0047108670969625	0.00958283238479232	9.99988770126111e-07	0.0356567995741408	0.074457063847173	0.0465318774470163	0.00361002945936917	0.101030865423381	0.0247515220404075	0.103928832879207
TCGA-AJ-A3EJ-01	0.562919976756249	0.024883833742979	0.0391602809849935	9.99989300114489e-07	0.0331619451671867	9.99989300114489e-07	0.0691180604367533	9.99989300114489e-07	0.126585645533593	0.0549543119888617	0.089212945421484
TCGA-A5-A2K4-01	0.471346277110303	0.00533526654062926	0.0614317844535198	0.0130346693926127	0.0290601088177096	0.0181258183792998	0.0724611739390371	9.99989980100399e-07	0.143236564769621	0.14811151592261	0.0378558206846767
TCGA-AJ-A2QM-01	0.786594473315909	9.99989160117504e-07	0.0114090763256126	0.0243525360185096	0.0350847196816386	9.99989160117504e-07	0.0234484458188473	0.00401369649153003	0.0380435876075103	0.0290723848553482	0.0479790799067738
TCGA-AJ-A3BD-01	0.744784609256592	0.011439871118412	0.000389461612325476	9.99988734126921e-07	0.0456996851473471	9.99988734126921e-07	0.0437947066088353	0.0115938693834675	0.062123100121154	0.0175275025351564	0.0626451942392417
TCGA-AX-A3GB-01	0.565057953879893	9.99989300114489e-07	0.0125499657153668	9.99989300114489e-07	0.0592237663057005	9.99989300114489e-07	0.105921866636027	9.99989300114489e-07	0.121156703623271	0.0656841971790902	0.0704015467034503
TCGA-KJ-A3U4-01	0.576976653256814	0.0192691880389316	9.99989000120999e-07	9.99989000120999e-07	0.0439696163342203	9.99989000120999e-07	0.0610400285596858	0.00800201197786824	0.074685978454237	0.0474413781448404	0.168612145266402
TCGA-A5-A2K5-01	0.776145229558906	0.00331599252928442	0.0275550886274985	9.99988700127689e-07	9.99988700127689e-07	0.0119188653168219	0.0377035739496144	0.0150591298318329	0.0414334318022206	0.00545710833467582	0.0814095800717452
TCGA-AX-A3FV-01	0.817150518602533	0.000784493897517307	0.035483988279284	0.0151384243488623	0.0182727879808411	0.0307932427060049	0.0219500453136242	0.0186025841542161	0.0121627588755088	0.0296601558532116	9.99988397134628e-07
TCGA-BG-A3EW-01	0.772332318984735	0.00170302085804556	0.0123310613988699	9.99988760126336e-07	0.0137909449897783	9.99988760126336e-07	0.0401295489438699	9.99988760126336e-07	0.0456825865277274	0.0407809416222162	0.0732465767084778
TCGA-BK-A4ZD-01	0.636009131101384	9.99989200116639e-07	0.0354438172067742	9.99989200116639e-07	9.99989200116639e-07	0.0478657830495431	0.0512293467230554	9.99989200116639e-07	0.0835524976330256	0.0583623696864074	0.0875330546430099
TCGA-EO-A3KU-01	0.683884024382951	0.0217334783185212	0.0112954847860552	9.99989800104039e-07	0.0298533954953659	9.99989800104039e-07	0.0334356589562786	0.00372146204108718	0.0568934196871192	0.0383383089492487	0.120842767403772
TCGA-EO-A3B1-01	0.526686201184925	0.0858099552323929	0.0175838064022915	0.00590194501958533	0.0553090910469076	9.99988990121218e-07	0.0519282282702067	9.99988990121218e-07	0.0716899106940832	0.133985524819372	0.0511033373522557
TCGA-AX-A1C7-01	0.862308868149086	9.99989410112147e-07	0.00342085377315854	9.99989410112147e-07	0.0307301745674513	9.99989410112147e-07	0.0170558193788728	0.0226694599304193	0.0136851550742078	9.99989410112147e-07	0.0501256691691635
TCGA-AX-A3G8-01	0.92990954037749	9.99988752126516e-07	0.00486466528224491	0.000779319234217253	0.00680599344618572	9.99988752126516e-07	0.00978005999388519	0.0060123023736229	0.0157573227616336	0.00642571772352704	0.0196630788296893
TCGA-E6-A2P9-01	0.806126406692505	9.99989340113634e-07	0.0138287525854974	0.051260753560367	0.0381086937613245	9.99989340113634e-07	0.0303804761441243	0.00634782233221394	0.0267899144195123	0.021947266042144	0.0052079144836316
TCGA-EO-A22X-01	0.580348616165222	0.0131845549698953	0.00529194178864032	9.99989000120999e-07	0.0334315322531452	0.0350262147116382	0.0710963179405027	0.0235490409605494	0.0883178285038865	0.0237993382072797	0.12595361451024
TCGA-AX-A3G4-01	0.672577944657361	9.99989510110039e-07	0.0110106844979196	9.99989510110039e-07	0.0247764400951434	9.99989510110039e-07	0.0751446117330229	0.00159887322781984	0.149408432705541	0.019811192180594	0.0456688209340684
TCGA-FL-A3WE-11	0.228696488912552	9.99989020120559e-07	9.99989020120559e-07	0.0761547638206932	0.0235508414117613	9.99989020120559e-07	0.129111582354826	0.0755849700770285	0.441315154359605	0.00535952115245775	0.0202236779440162
TCGA-EO-A1Y7-01	0.743102751559458	9.99988900123208e-07	9.99988900123208e-07	9.99988900123208e-07	0.0285004836446315	9.99988900123208e-07	0.0539613010295586	0.0139377452910273	0.0499890451215992	0.0299158679338659	0.0805888054642593
TCGA-AJ-A8CV-01	0.52063790853647	0.0133131442362124	0.033917403166383	9.99988300136888e-07	0.018584482561554	0.00937839027283381	0.0791418740400737	9.99988300136888e-07	0.126119524401565	0.077251696155155	0.121653576653153
TCGA-BK-A56F-01	0.656749769185041	9.99988990121219e-07	0.00319147486186177	9.99988990121219e-07	0.00861120519063085	9.99988990121219e-07	0.0670247620573697	9.99988990121219e-07	0.0858098552334939	0.0771220508862197	0.101486882629422
TCGA-DF-A2KY-01	0.641498240533039	0.0681802815843729	9.99989463111027e-07	9.99989463111027e-07	0.0532555388463872	0.02093177944184	0.0431837449728792	0.000517161550668741	0.0795580616967039	0.00649540155795378	0.0863777898372285
TCGA-AJ-A3OL-01	0.955285787994926	9.99989310114275e-07	9.99989310114275e-07	9.99989310114275e-07	0.00796111489568176	9.99989310114275e-07	0.00629932266024076	0.0103147897348977	0.00290146898329657	9.99989310114275e-07	0.0172325157844063
TCGA-AX-A2H4-01	0.567402872048982	0.0669187772772054	0.0141560471146912	9.99989200116639e-07	0.0454229094325781	0.0370751995878444	0.0419024474535675	9.99989200116639e-07	0.0601653502142177	0.0907817195574288	0.0761726773350848
TCGA-DF-A2KZ-01	0.522846280061696	0.0260418151025428	0.00162272224741861	9.99989060119682e-07	0.0255378206162425	9.99989060119682e-07	0.0618723231167851	9.99989060119682e-07	0.111082784754335	0.14337843143996	0.10761482269384
TCGA-AX-A2HH-01	0.857885580416327	9.99989020120559e-07	0.020238877777122	0.00140056462180045	0.0215395634955928	9.99989020120559e-07	0.0219384591157189	9.99989020120559e-07	0.0196451842958764	0.0288634830789558	0.0284852872315462
TCGA-BS-A0V4-01	0.616616383706203	0.0205092799354263	0.0191898940924364	9.99989270115131e-07	0.00265330153007458	0.03003527772147	0.0331557442388643	9.99989270115131e-07	0.0416976525841878	0.137959519694354	0.0981809465184439
TCGA-5B-A90C-01	0.700889605614661	9.99989450111301e-07	0.0228611588147745	9.99989450111301e-07	9.99989450111301e-07	0.00737497219404335	0.0638277266174842	9.99989450111301e-07	0.075793900374351	0.0389762888001532	0.0902723476267325
TCGA-AJ-A3IA-01	0.493588669242372	0.01080228333534	0.0439149257188022	9.99989200116639e-07	9.99989200116639e-07	9.99989200116639e-07	0.0837518954795288	9.99989200116639e-07	0.170251161287458	0.102341894707537	0.0953451702721611
TCGA-K6-A3WQ-01	0.750481812243428	0.0177081068045548	0.0108753813495895	0.00235198433985085	0.0333044366485962	9.99989090119027e-07	0.0373659923370236	9.99989090119027e-07	0.0734464986986992	0.0504007501278161	0.0240630374722612
TCGA-EY-A548-01	0.774753516448995	9.99989050119901e-07	0.00405770556812403	0.00825770957808012	0.03290133973033	9.99989050119901e-07	0.0331621368746012	0.0176064072098411	0.0813580091298	0.0146746393126995	0.0332265361694289
TCGA-B5-A3FD-01	0.724849079574107	9.99989073119398e-07	9.99989073119398e-07	0.00479747757796251	0.0321591485969833	9.99989073119398e-07	0.058289463071037	0.000617290254869385	0.0965920445387293	0.0440917182097951	0.0386007782092965
