sample_id	CD274	CD38	CD8A	CXCL9	HAVCR2	MEX3B	Angiogenesis	Proliferation	Stroma_EMT	T_effector_IFNG_response	TGFB	CD8_T_effector_POPLAR	Myeloid_inflammation	DediffGenes	TGSig	IFN_I_Dcact	CD40act	TcellActivation	TcellDysfunction	RSRDs	Cytolytic_activity	ExhaustedTcell	RSRDs_weight	12_cheomokine	IMPRES	Chiping_45_signature	TIDE
116	TCGA.D9.A6EC	1.0785677605874	0.294519751945904	0.70883428581898	3.49208257633899	2.794	1.66	3.05187291881378	4.26498865842077	4.17828655859918	0.842537707037968	4.62529503442072	1.72765123810786	0.84216468928934	1.68910437691761	2.05462878717562	5.14748263853519	6.02078822395848	5.262752923648	4.12067060712139	3.41042507746266	0.887380375036545	1.31023944807599	-1142.72189760203	-0.0417399624927295	8	-27.192547109062	0.72
117	TCGA.D9.A6EG	0.378118253944333	0.0846771421100433	0.199603645642629	0.804055987045815	2.045	1.212	3.73089156663036	4.661654296722	4.22894922912689	0.43824107345751	4.85792725785247	0.494785730667488	0.787177124277662	1.57389519350524	2.24358349559857	2.8858876656622	6.13878935005182	5.18148631143905	4.02078702069988	3.36936018328632	1.15824047589436	0.380463263717127	-1264.75350723421	-0.0477105649135507	8	-36.8148197281252	0.5
118	TCGA.DA.A1HV	1.96072368129664	4.22956128159916	5.32545934477919	8.24068998242405	4.969	1.075	3.95097843716926	4.40979134001769	4.23826108228413	3.54129199497242	4.76443002735116	4.84400168342821	1.20981138851292	1.96835135777508	2.25342868269923	5.52432534356779	6.17353497627004	5.06892848572716	4.43589329040856	3.62317983747634	4.81993609916148	2.79675519754233	-1212.56471492728	-0.0334787654717216	9	-35.8083167983307	0.17
119	TCGA.DA.A1HW	2.78289136008528	4.63228402625507	5.84457226877369	8.63095551115141	4.494	0.916	3.99172263650732	4.97100464197023	4.36520841031863	4.04866953468635	5.26346911534382	5.23026689691802	1.11128570351771	2.31224774544374	2.82104518549613	4.78236623836961	6.19113318309358	4.92844472126108	4.68707827926224	3.56363215623623	5.82870139911113	3.55536390474359	-1281.83713673461	-0.0434922574526609	9	-22.2550284303457	0.28
120	TCGA.DA.A1HY	1.93611664077557	0.719569567371985	1.15947125465698	2.01437130490522	2.745	1.007	5.71983363969205	4.04396442146006	5.59207862448857	0.993462265795383	6.22527543160447	1.36529269388951	2.60084702742664	3.01776816288566	3.12099045696091	4.93700577831946	6.16298743764004	5.13277552986713	4.09986264392062	3.92530225353817	1.38016375839971	0.70708628549967	-1128.60351580012	-0.0382317380009945	8	1.71608662791523	1.44
121	TCGA.DA.A1I0	0.330551032279495	0.995474349951571	2.37242722514119	2.46117562732611	3.172	0.893	4.21677026621545	2.93743811928595	4.3028324664835	1.27086168217952	5.4570665649944	1.41998814406546	1.47775898420303	1.7886637760251	2.12851282738982	2.84414367550094	5.58448514688552	4.50672817686616	3.80091524558674	3.15818401796103	1.91784488423856	0.827430273625179	-1241.89218387458	-0.0344583582727386	9	-29.3875253327661	0.35
122	TCGA.DA.A1I1	3.11611497359622	3.42501904774386	4.55377647793077	7.90325856428887	4.849	2.109	5.29725356792041	3.5479922058702	5.21938044413729	3.90551720382447	5.50602750027394	4.7622644650369	1.27431468373382	2.43101978268423	2.62507513707418	5.56268778619253	6.01708290309608	5.11923989651353	4.72901321209581	3.72161939049991	4.20957099952002	2.92837489337684	-1259.23929973689	-0.0384461712979555	10	-16.1480595735169	-0.07
123	TCGA.DA.A1I2	1.70454025804511	2.46332385582617	3.17590299012814	7.16636539583736	3.189	2.189	5.03820164116222	4.83060653990972	4.67331425263936	2.11935302224641	5.11593740778726	3.59798789937455	0.459005739193556	2.23120081970064	2.77706079487957	6.40971474404669	6.00140743504793	5.10647854981385	4.41353042738629	3.53576329050691	2.81777838021375	1.6685561175684	-1203.60763832936	-0.0256254467802104	8	-24.4819145395062	0.13
124	TCGA.DA.A1I4	1.31627491516937	1.46783043322087	1.49253180498194	2.43732892487954	5.478	1.37	4.36024416180117	4.32117212740665	5.14843894340421	1.02734974194169	5.79187752935508	1.53845420166084	1.51184921139617	2.38259535807571	3.04241509333926	4.12722197935088	6.14707282791251	4.88451645770976	3.97879349051373	3.54981859030144	2.24031560276672	0.786416104625758	-1351.69075281057	-0.0507087133885359	7	-23.3157941099345	0.09
125	TCGA.DA.A1I5	3.07196027392047	3.05072282179506	4.29924603306081	7.45482378214253	4.967	0.6459	4.16210370762754	4.76073370347564	4.83397773138679	2.70167218806908	5.12596358685779	3.88886180258807	3.67326841982531	2.42993513347441	2.60799699629602	4.40907577810913	6.28557521826254	4.76769947407638	4.30162436530627	3.62299975934038	4.05363824236944	1.99641191222116	-1335.73828719311	-0.0595655305591457	7	-17.9856834405284	0.69
126	TCGA.DA.A1I7	0.692284577619903	1.58420758612122	2.89271830189248	4.74109682842307	3.466	1.915	4.11900075517649	4.13519508682663	5.64275183944165	1.52417987657065	5.90188838017614	2.27324025538772	0.554535327628921	3.3876664133094	2.84496416786515	4.42594792440893	6.01227016155927	4.85828421672354	4.05932923410073	3.71278864180877	2.42632850207881	0.931136061782841	-1075.64923273695	-0.0367658823653056	8	-1.8268448929834	1.58
127	TCGA.DA.A1I8	0.653207511073898	2.412955489609	0.789662891103949	1.53133611549573	4.391	1.389	5.15095584393545	3.63574088774868	5.05515775424785	0.72712735734122	6.01776070870617	1.17699981710242	1.11765253316329	2.74828884107994	2.16573413633005	4.27569159916337	5.89575233771058	5.06126153139639	4.18867721810917	3.95812340842736	1.30283613704871	0.734064369255779	-1327.40186954542	-0.0397771740438664	6	-1.56132242324833	0.47
128	TCGA.DA.A1IA	1.08686758020492	0.0307895037764951	1.06548679722701	0.834183085554754	1.315	0.6554	2.04071541170758	3.23189187524508	3.54982214594357	0.875728724886631	4.44006812229279	0.533380077914445	0.850446677037859	1.49149645016872	2.03234619797683	3.00896513290782	5.59341651956886	4.49368081177642	3.58492172075672	3.02814536371786	0.813327424841927	0.538981018104066	-1323.95835430982	-0.0423193972126021	6	-24.3047033415468	0.43
129	TCGA.DA.A1IB	2.65580171804358	5.39327825615605	6.069898872347	8.94129300317408	5.102	1.861	3.30182278782411	3.80421454206157	4.55277033005533	3.93921117440484	5.30188923808863	5.30672365940784	2.13326460753436	2.63535985046516	2.7454316832663	4.83697693585845	5.91858603303093	4.68793051723268	4.71043492331229	3.74131887083887	5.66690391660208	3.36160630420036	-1310.54761939183	-0.0413646933363017	11	-14.4410604400109	2.15
130	TCGA.DA.A1IC	1.95763738558378	0.250668321091162	2.9213533984345	4.94284805129304	1.901	1.711	3.18925005566917	4.02902111394101	4.54992938393771	2.03296383620333	4.95529283948459	2.64236702758929	0.446116929783691	1.84663930219978	2.5687408363806	4.35623867390842	5.95442234398213	4.97747749855813	4.19927110117473	3.56795948612677	2.56283748997083	2.54196179691669	-1174.40189725111	-0.049676618080689	6	-22.4522042753032	0.31
131	TCGA.DA.A3F2	0.740110838646995	5.35267746036116	6.66850985530813	5.46742889944221	6.189	1.138	3.47988798963422	1.93764736567665	4.84554745422688	3.95628277656572	5.47356326142554	4.48632644817558	0.491354614820155	2.20771697122024	2.4143091559222	3.62904575483865	4.69467136910024	3.85894820614424	3.79020210929987	3.04566106228864	7.23113061699206	3.50338313427014	-1242.10197231305	-0.0514924413693696	10	-9.14599386497348	3.85
132	TCGA.DA.A3F3	2.16192311940305	1.77170562283921	2.54678927132996	5.1781142564892	2.663	2.189	2.8539907052419	4.92507836608732	3.88167549033929	1.56496540755052	4.42515843137631	2.27283620996865	0.695141555962801	1.65535426377082	2.72982451785721	4.3830049287781	6.05782657662689	5.05142025687748	4.24250673798277	3.30563980672978	1.73330435873219	1.39477628660285	-1390.13773531182	-0.0485213901975655	8	-32.8706828791792	0.21
133	TCGA.DA.A3F5	0.829695675443014	0.618997589298566	1.92379613381059	2.19046721572046	2.56	1.533	4.93697835479605	5.37870868920198	4.97216066875166	1.30072687866415	5.49793564174629	1.4402427788053	4.92541833788513	2.98763643193968	2.20193213626333	3.02960006564496	6.48669406447984	4.99810793162054	3.87935125340915	3.59184392189568	2.14678457233137	0.682438951451703	-1021.04771710758	-0.0518713379890396	8	-8.67238780591538	1.27
134	TCGA.DA.A3F8	4.56126728504991	5.54763330158032	7.47713783786565	9.37765799294743	6.056	0.6371	3.52082103230174	3.84830766609565	4.57291329488947	5.86425941604705	5.20989642847059	6.72932145235162	1.03657263425907	2.3713179202684	2.56777383851983	5.82443742655453	5.90008013266849	4.95805995038397	4.73955508534915	3.61152515202512	7.47408001027551	4.66751370353006	-1272.62162132681	-0.0378262610468425	8	-23.6071954589044	1.8
135	TCGA.DA.A95V	2.82007955764252	3.75637567191332	4.04803396149204	4.76313967254722	2.995	0.5907	3.0762515920938	2.33313079825326	3.60161944904431	3.2263607503363	4.75129192245079	3.25768920771077	0.499044894441345	1.50004923974431	1.99850481903673	3.59167428460905	5.16925376032389	4.44940438898657	3.92760873308566	2.9772295476932	3.60876059056292	2.6789987690977	-1122.29281417709	-0.0457098698305853	9	-24.7637018532423	1.49
136	TCGA.DA.A95W	1.3542539185758	2.15270209888694	3.34449319922422	4.50156924368802	2.543	2.25	3.57181010911422	3.8982579026403	3.51927235159105	2.00869489120897	3.76302248660247	2.66341809504699	0.287982798891164	1.36803593842868	1.89884823939168	3.31078997812955	5.78461565217076	4.76508049630087	3.74845504211062	3.02567884259543	3.27181876026164	1.40846969702559	-1258.25726031374	-0.0571108860134689	9	-27.6345479856176	0.25
137	TCGA.DA.A95X	2.84846821181151	2.38729572164098	3.38462257392569	6.87899334078885	3.708	1.306	4.70609024360486	4.98323664154227	4.8700260110222	2.45001016594788	5.35052966801234	3.16765588314257	2.04944796675289	2.21880296658191	2.61617095779147	5.08559419827365	6.43109621811704	5.30546493223272	4.44313774750318	3.66693087573815	2.90290888592804	1.65853438054621	-1299.69167681676	-0.0434390871620996	7	-30.1681755914444	0.05
138	TCGA.DA.A95Y	0.496782918731793	0.484041844605938	0.567805877000361	1.14239873588221	1.969	1.084	2.86844205742042	4.4049963262435	3.53668821748142	0.671347962665583	4.26578909629839	0.776832983409238	0.81204946512162	1.45460418715523	2.39357413808136	3.87130908883281	5.84470673658386	4.73787019294651	3.79725975403784	3.08184787849197	1.11182552588075	0.310271269746074	-1218.95429127224	-0.0270363168605764	8	-35.8687405118883	0.31
139	TCGA.DA.A95Z	0.922888638934663	1.1034813530273	1.67393262987844	4.86917133444384	2.218	1.517	3.18824541777978	3.96590821878503	3.58962416770414	1.18401891939234	4.24344258757712	2.23296395934084	0.214043293782592	1.22751426619286	1.88858684576792	2.89013235899558	6.12489768672675	4.92802776521493	3.86102310421824	2.97873986991219	2.48516800236926	1.30730299456616	-1134.72957208769	-0.0477218657692318	8	-39.9160230578008	0.51
140	TCGA.DA.A960	0.411393113762438	0.165739838990365	0.123720760302738	0.433950068494092	0.4214	0.5055	2.25652286214863	2.45647359046187	2.41021141241721	0.358817270093594	3.45706748359236	0.365554085309408	0.237298758089077	0.779259635451727	1.03240658474634	2.11292688776653	4.64181622832156	3.61392002744228	2.72168677375995	2.15182248788759	0.358205108841289	0	-854.928228870327	-0.0454578085806908	7	-25.1008332524754	-0.58
141	TCGA.EB.A1NK	0.656910036658701	0.0395570375467853	1.68715995368566	2.93633424083071	2.259	0.8049	3.18143418171851	3.86057211012286	4.70487420501022	1.26118798334822	5.81184594318415	1.66310408476392	1.7875437854264	2.0270052528931	2.17150474984696	3.59738619813685	5.9355272167852	4.88318374201206	3.95583611089799	3.92880384633912	2.30224412258996	0.885020238352428	-1190.8299062323	-0.0502212421850816	8	-20.9422308306385	0.81
142	TCGA.EB.A24C	0.638689684117777	0.396625925182422	0.275049128651631	1.18630597477659	2.085	2.12	2.73008843435905	3.66075926618683	4.72676565059388	0.911499035186368	5.24825067036169	1.13171723504967	0.766298315242207	2.12622693108064	2.74935667837364	4.60771716704127	5.70226031990332	5.09617076509273	4.17331594313406	3.86060987783281	0.523376862308605	0.792166302951793	-1295.2664866221	-0.0439726465206323	7	-25.959903552947	0.88
143	TCGA.EB.A24D	0.83575882699343	3.25360287450833	1.78688162029843	5.98893282749391	2.243	2.781	2.91757256319552	4.17020205587353	4.23584646378454	1.75704135270752	4.5975955972611	2.77187483805794	0.216427344446208	1.5528374144774	2.51770519221368	3.28823642408755	5.9067587144315	4.96988521125623	4.11977378795663	3.28814704128629	2.7111206170143	1.30469958685386	-1164.9029934285	-0.0414733908502341	9	-21.3360443371077	0.24
144	TCGA.EB.A299	0.623930892747891	1.30231094209949	3.01136328245883	5.24583653706893	2.337	1.136	4.22897188233891	3.07392605543291	4.77892427274776	1.61568783591121	5.04151689044289	2.93407895499856	1.41148055994947	2.96495289306636	1.9455645236337	4.27902121745063	5.49948594304636	4.63334249100919	3.98515321566674	4.38865316836851	3.10644748869187	1.47988978835574	-1350.52620111886	-0.0597525463209152	6	-3.95236077621659	-0.09
145	TCGA.EB.A3HV	0.515581225499305	0.0991058019881063	1.42815812794973	1.19448074746308	2.888	0.7855	3.44153835697538	3.06104021227436	4.82657666440658	0.832957828370517	5.4619822965327	1.0684436708748	0.332772514113293	2.54613940687999	2.53390216975554	3.35008754433951	5.52092620554291	4.46243945787766	3.79770407859903	4.0624937247806	1.8931386637011	0.717513179139944	-1424.28376753697	-0.0424460178239032	6	-17.5880833765101	0.38
146	TCGA.EB.A3XB	2.35243450513525	1.20828450370312	2.95846254846331	3.51659589569839	3.025	1.869	3.45918312447174	4.29734748406077	4.24214876842544	2.06600775676413	5.01117198893782	2.36092195125562	2.66156375542782	1.91521908600048	2.39640709369679	3.84617265010824	6.03719228496437	4.97704361095529	4.226723192354	3.4863475731951	2.73281009219448	1.56580880451709	-1192.11237203397	-0.0426778115225363	7	-27.694917823481	-0.06
147	TCGA.EB.A3XC	0.358597979798357	0.628043884079471	1.86529613743688	4.88724177313571	2.627	1.293	3.39512411648375	5.71693591149517	4.67514493416146	0.990102373049164	4.93177038255844	2.36959577917088	1.21299012940112	2.05883728555866	2.33413950079053	4.50530127017166	6.74664931278909	5.1071017300247	4.14152490760074	3.9591711307279	2.37679784584217	1.06658740554075	-1210.81921824235	-0.0542946073771873	8	-25.0529772599418	0.78
148	TCGA.EB.A3XD	1.47687934290756	1.20197416724186	3.8623703045884	6.71824418819473	3.407	0.954	4.23198832475837	2.59535800163241	4.84440389315109	2.34317985972968	5.97228092528772	3.32171279076153	0.609546275904588	2.79924689636392	2.09074161826869	4.09221249900006	5.49373068231729	4.53491033279872	4.20397728452106	4.3459172104123	3.73653957559665	2.0985020209215	-1481.27035384084	-0.0472859225775331	9	-3.42933451552444	-0.55
149	TCGA.EB.A3XE	0.14016810324769	0.263489933830608	2.79110328855652	5.96218051955549	2.379	0.9758	2.95336221517424	2.0278152911921	4.42003276096561	1.50985001398165	5.01895220099866	2.82571033667578	0.501668559720795	2.14117130890219	1.68993548591285	3.6332363124994	5.10955021176367	4.46053331708286	3.70063704689786	3.81737881090168	2.71554874749101	1.26781962905246	-1359.49615105088	-0.0530604370918823	8	-14.1573713672723	0.43
150	TCGA.EB.A3XF	2.67139365300611	2.99261951958971	2.14748048544899	6.71132085791723	3.38	2.899	3.57909969793121	4.37099217204334	4.5891643689805	2.47301421169829	4.96998685037967	3.76693831410788	1.82134802234172	2.1763896482816	2.71365743488599	5.66336217838715	6.06589387312524	5.06734157723538	4.36087892713579	3.98523836401972	2.79386828608651	1.73639832369368	-1023.96885825123	-0.0255939431029305	7	-20.9953842252189	0.02
151	TCGA.EB.A3Y6	1.30054753359547	0.669623107521706	2.94915801135434	5.83469349828889	2.887	1.173	3.38754247194617	3.91789165065885	4.75612230584855	2.11782211816933	5.652001106572	3.14396424471748	0.835664680631603	2.00857102793836	2.65747049874054	4.11051984601705	5.99066035800985	5.05095887046299	4.11657243273227	3.62479149021077	2.84408649657495	1.50774260014704	-1210.95806350259	-0.0496735984405472	6	-26.3930416147916	1.1
152	TCGA.EB.A3Y7	0.832392117445067	0.0288984627867455	0.216085480104796	0.426421254284868	0.8166	0.4918	2.41094586645123	3.82522926020785	3.51280102936612	0.354143120865491	4.97995286571509	0.529729522192328	2.30581280645149	1.31519062526921	1.49713246859373	3.03649987520086	5.56614432471821	4.39714494737285	3.24214753393836	3.06835286912655	0.519012928548028	0.187456355976002	-1147.07542924245	-0.0406390193238151	8	-30.22702144244	0.3
153	TCGA.EB.A41A	0.38173589202629	0.237576679303761	1.34653060424845	3.88248006048438	1.328	2.059	2.30377931932327	3.89404227146393	3.98769487518339	0.636324150654741	4.13664656772608	1.72092228180867	1.30003802617506	1.63138013165367	1.61487732986776	3.45044874002604	5.83822180182681	4.78385334365242	3.85893173826148	3.22566759073409	1.38263556297384	0.646144199083699	-1105.89415198206	-0.061173163002381	6	-23.5369978571539	0.77
154	TCGA.EB.A41B	1.05461700670874	0.757910603632782	2.9300155314413	3.98539082037251	2.043	1.224	1.87891281527136	3.82786827672194	3.27069785808511	1.93419044653829	3.9416839059732	2.52046890821186	0.167956475899269	1.39131074638762	1.88165279771014	3.14899851940859	5.69783759034375	4.61597594853504	3.92681829019739	3.06439823952578	2.53907069614062	1.33271414130304	-1214.75331744078	-0.0504091901460884	8	-24.3353434148419	-0.08
155	TCGA.EB.A42Y	1.03317568872543	0.434771105985035	1.8723278186151	2.25317013505717	2.622	2.331	3.1331254516647	5.50412031186482	4.63602756731805	1.15078312520984	5.60276607726972	1.8084714961659	1.12889808917001	1.962589372107	2.85723955566743	5.37806904954079	6.29271274648313	5.01738456759354	4.05898530342222	3.41329407765526	2.05470095147688	1.11106875483254	-1088.45278994955	-0.0470336829065277	8	-29.1537274203488	1.13
156	TCGA.EB.A42Z	1.16911796257974	0.454073664450619	2.41968573199237	4.58161481653564	2.481	1.091	3.13906704773925	3.99445089980447	4.9270235180549	1.34657207361396	4.82267104118246	2.27804508950851	0.345450460842519	2.15801708147171	2.48342150703501	3.56252779624268	6.02825815011351	4.94438277691795	4.05682452753765	3.523244391311	2.25557088117399	0.839902898786294	-1247.0057560347	-0.0419727974810815	6	-27.4969776981765	1.55
157	TCGA.EB.A430	1.0966808448914	1.06633359354564	3.44257201027618	5.25492064601461	2.216	1.308	2.83502793600249	4.11382600086913	3.81223055170468	2.0075179825862	4.54889216472529	2.84637507368737	2.15570053034882	1.46445986868666	1.60169529421963	3.73890886072676	5.80560388977576	4.81023746438125	3.8067239540624	3.14462744949387	3.26582302031203	1.2596782094877	-1169.66774989619	-0.0604440033906668	9	-29.7491466201377	0.5
158	TCGA.EB.A431	1.56907209397189	0.754031303867342	1.40015618413283	3.86741093315213	1.647	1.38	3.40254375976449	4.80701888510644	3.93884738177206	1.17517528867988	4.55814671765176	1.93350780372682	2.67587251745481	1.70681349177896	2.44391171040882	4.80367605522778	6.48077407533883	5.16111166425717	4.33007757544126	3.37955955209401	1.56088436471124	1.30263467921599	-1179.98178041669	-0.0539074363615636	8	-29.4345605950408	-0.08
159	TCGA.EB.A44N	1.37226170020637	1.97646626618946	3.00042780559735	5.62531429764108	2.379	1.439	4.89450595842169	4.77582403830244	5.04882322460196	1.77908400068945	5.45781320203439	3.11503639628198	2.95475831617071	2.8432824872172	2.12919016269501	4.63537764210106	6.36547665254873	5.032571334535	4.41737981852488	4.56503010753934	3.14383619166139	1.55210044309874	-1446.7116494037	-0.0423412855164619	8	-12.7896354853129	-0.04
160	TCGA.EB.A44O	2.1732020404358	0.265435359431615	1.80069430917282	4.15756316643777	1.977	0.8676	3.27102089495122	5.44037637760856	4.34309225597246	1.6088047991526	4.63440220976267	1.97715352720717	2.09003188060312	1.6916397182066	2.8104524364955	3.89000969788459	6.57036705481404	5.29233941470192	4.24585472525819	3.67680665657237	1.97030962033889	0.86580825950557	-1101.34780886725	-0.0520547050382156	6	-32.4060855233067	0.68
161	TCGA.EB.A44P	2.87897252288656	0.354116477215899	2.90783904215639	4.51354512110455	2.3	3.605	4.01863619292669	3.92683985749985	4.61777862933412	2.25643062634249	4.36058282447362	2.7940027075918	3.21366869209373	2.00743377846161	2.71886449530197	4.64842310102918	6.03030003157053	5.12683639054275	4.32377033802228	3.64382813362149	2.88584043217916	1.56230549467652	-1099.63486693359	-0.0620750870780742	8	-24.4910226090264	0.86
162	TCGA.EB.A44Q	2.54954923012078	3.92322314209985	5.45440333136255	7.05232120737368	4.266	1.478	2.78791449842633	4.97223487002952	3.96845358710587	3.6522736085281	5.08245223233923	4.62214313376048	1.75698108151251	2.01266178193033	3.09375598724778	5.73745923558887	6.15813587386978	5.09456858500612	4.75210432715151	3.47890773433019	5.09041884327803	2.9526629814143	-1264.03301470825	-0.0319061814265395	9	-22.2453217077233	0.13
163	TCGA.EB.A44R	0.792706190132367	2.80914574434996	5.39468487265443	5.40986666324437	3.755	2.842	3.82710357014976	4.24730924959218	4.49968634179254	3.21525752064188	4.82474205030686	3.60539322586393	0.242204996067773	2.17736977130889	2.81828139312649	4.08930145700593	6.08391333213355	5.12393950767559	4.41259602998695	3.52321033468514	4.81350818011147	2.63849019828256	-1303.58245695841	-0.0543108649267379	9	-12.2015081277692	0.06
164	TCGA.EB.A4IQ	0.850780274010199	0.0333385390705185	0.790783475332872	0.962870070813933	1.173	1.167	3.55884922377419	3.91349383727092	4.26849862961454	1.44943628259945	4.90998690629281	1.17793090693556	1.98499833141423	2.38661931314749	2.15728747059372	3.22820632788442	5.98727547405424	4.65951642932511	3.96136724839897	4.20110737118063	1.08996284340339	0.821775599358838	-1223.3617031521	-0.0363177471794114	6	-16.2079562979341	0.12
165	TCGA.EB.A4IS	2.54676750206169	4.36049597189805	5.52280991178561	7.5937557569802	4.271	2.656	3.48880678168664	4.20130424873999	5.18231387818589	3.95447306302816	5.36814247702852	4.99532005821391	1.31904134917954	2.61516103564021	2.81308067003969	6.03447994339215	6.03138678965951	5.18047258262118	4.7114698961469	3.8242960039907	4.97133221581499	3.15478035115963	-1232.7794140893	-0.0456429249651043	9	-19.4458999299623	1.36
166	TCGA.EB.A4OY	0.10272655179408	0.534660672030232	2.30280097429552	1.73100198773259	1.561	0.9586	1.83059055864324	2.78092450934539	2.96214179937678	1.00124212150552	4.16206985196296	1.59375131915612	0.107016080002562	1.04504909422507	1.12136386992114	2.40235079326239	4.88443205251202	3.98204769067668	3.06794967255507	2.62074961740385	2.54669040128556	0.539505647447384	-1104.69013992646	-0.045575583081609	9	-17.2116008202099	-0.34
167	TCGA.EB.A4OZ	0.555332208852012	1.29135760079906	4.30743165502829	5.60066428910892	3.501	0.3059	3.64080624928406	2.56418489536007	4.00070128444907	2.30721919474688	4.81356786315843	3.88374930375223	1.21562254229959	2.34015040373553	1.19489426496188	4.46171454500664	4.93749761505558	3.88914079372463	3.28370139583327	3.62809999102167	4.6955574748905	1.51526864740137	-1089.97959068217	-0.0521545488936722	10	-7.96805949114653	2.51
168	TCGA.EB.A4P0	0.564067147309822	0.413215514142144	2.58963768714736	3.82939113913309	2.2	1.458	2.2939058978352	3.05920346049316	4.15660152175623	1.62628245273849	4.96882458302486	2.44205296375459	0.812861801888797	1.50217850251511	2.18379739063407	3.71100257176765	5.27930956443839	4.73495734793229	3.67264958077296	3.08749202273698	2.33808981863401	1.39129548190295	-1332.39097411185	-0.05799341896201	8	-25.9901654555918	0.93
169	TCGA.EB.A4XL	1.0908561718448	1.22558241257641	3.3193913532165	6.83600008770988	2.461	1.945	3.46863690179219	3.8535870242371	4.58721212729062	2.1031419285542	4.7596630175053	3.61058233375481	1.41012613352405	2.33013483746741	2.55804927635726	4.7747983751022	5.86918672864895	4.66830842997457	4.24220448375417	4.01645816267023	3.09445310192286	2.02797435592292	-1277.90899373128	-0.0404632802873973	7	-16.988464275272	-0.04
170	TCGA.EB.A51B	1.25732037622901	0.937197034823146	2.44037545714422	6.55595078813178	1.637	2.818	2.70743400534089	5.35660475573566	3.97660437084571	1.56886972999759	4.22133349496331	3.25394064272825	3.24054307434609	1.8646612625796	2.29214300251391	4.58296722774801	6.30290872631563	4.92371164533312	4.1129632626085	3.4364422875821	2.41103069246329	1.41796648607639	-937.342975206362	-0.0420908223071972	8	-33.4006697912874	0.66
171	TCGA.EB.A550	1.68812864180776	0.803581961838658	1.66232759840695	2.59901407595818	1.481	1.552	3.76722044776713	3.47212542543934	4.683834691306	1.0682291604287	4.96871919451078	1.60524558523943	2.35767892179498	2.96934528536961	2.46354179894926	4.65337644534936	5.52651636893377	4.58213358021721	3.95870696237558	4.51282470747978	1.55927354880406	0.975127238439914	-1338.62174317336	-0.057941786150879	6	2.15206132244961	-0.23
172	TCGA.EB.A551	3.95373572945282	4.85324621774706	5.96018426728815	8.17814340818437	5.392	3.063	3.31971502523118	3.94237064733033	4.641012701353	5.0249391224677	5.43197310634109	5.68996787693438	1.36443508320469	1.97153092442386	2.64246353312688	5.74015583259577	6.04540171374351	4.91905748826043	4.4551886737563	3.47961331595975	5.89109870906947	4.10380228713749	-1217.81756295625	-0.0303412344541553	8	-19.6066909963444	0.25
173	TCGA.EB.A553	0.174965487479951	0.128354230823414	1.70605405307762	4.6669824351447	1.712	0.4645	2.8986520428089	3.06443694532039	3.26826331385408	0.663117355397329	4.09580302879535	1.92692766584155	0.380806621169507	1.19564619187677	1.28958718504831	2.84209892829544	4.75549685920501	3.74994489070433	2.81078628314026	2.47947806750503	1.74906174848117	0.401223067301325	-976.365792682228	-0.0441901799330229	8	-22.1062900862464	-0.56
174	TCGA.EB.A57M	0.393158334462096	2.40976710618846	1.67982241347646	2.34611278403711	2.793	1.815	4.06390635825152	2.74765012004719	5.25584857490032	1.19673655430112	6.33367816249637	1.88198671317225	2.24909760303458	2.54793286919842	2.60563445007322	4.04403043760585	5.50551761498805	4.6142459057339	4.13268773120195	4.04100719835378	2.67753450024458	1.5002401925494	-1220.19269694699	-0.041059964411476	9	-8.81399416460249	0.69
175	TCGA.EB.A5FP	1.02724650183708	0.0902422025187988	0.43418052071666	2.32793351652389	0.8998	0.5557	3.20246608317938	5.60350962355573	4.15250649194747	0.775815242534408	4.50463864571633	1.07527868639159	1.5415825817766	1.70461050353569	2.51072669730299	3.64950830614325	6.52297642175481	5.20290571773136	3.9861586804586	3.69439041565543	0.976401147070199	0.523529022045632	-1130.9036865834	-0.0435474711018498	7	-26.1956603322996	1.03
176	TCGA.EB.A5KH	0.100919671039446	0.206954727168786	0.703030548436125	1.55246797117798	1.219	1.409	2.62365246767351	3.6022848431451	3.78206322723943	0.576917387974213	5.18947555718328	0.691359924478828	0.294820977324104	1.26972160959664	2.21774627760809	2.11651298729637	5.34616607802502	4.45667401766224	3.70214282319436	2.76335789159182	0.796782404424194	0.402139633982555	-1042.10315579771	-0.0343932145979132	8	-23.7602603547198	1.01
177	TCGA.EB.A5SE	1.49099482382321	0.930715526880359	1.88039668532793	3.60428567241921	1.414	1.638	2.79148429734495	4.43910919094931	4.20124367313628	1.23850630777579	4.40919068839608	1.92532142072596	0.968461888702996	1.68844828439678	2.33155837232838	3.24496185323133	6.03546212414147	4.9633826629774	4.08139847949348	3.50963714261773	2.26307048056396	0.858161551439917	-1181.52167519097	-0.0595473319319923	6	-27.944666133373	1.09
178	TCGA.EB.A5SF	0.179615299851207	0	0.258207516032772	0.253330948279981	0.8966	0.1497	3.08842421144172	1.9567771832711	3.72885516722104	0.211699079814299	5.16270466909284	0.271707289984723	0.659085547826388	1.81305207876921	1.24789866843231	2.24741969157895	4.52498290562892	3.68295411420512	2.83769201116146	3.38875525888969	0.206001674750474	0.271606758254648	-1150.24848258341	-0.0378304381962521	7	-10.9104426337407	-0.27
