CytotoxicTcell	ExhaustedTcell	fixed_exhuasted	plastic_exhuasted	CD8_NeoTCR8	etl_272	etl_28	Exhausted_CD8_T_cells	Memory_T_cells	CD8_GZMK_early_Tem	CD8_GZMK_Tem	CD8_terminal_Tex	Terminally_Exhausted	Tumor_specific_Activated	singer_Cytolytic_Tcell	singer_Exhausted_Tcell	Cytolytic_activity_Hanjie	ExhaustedTcell_Hanjie	sample_id
-0.153957892208364	-0.168558502266499	0.049576875814567	0.109381496651768	0.289502614843423	0.327025002189802	0.192462825662282	0.127708608919642	0.0509615925530875	0.0271661645846743	0.245994499613631	-0.0323093074317692	0.293562786316136	0.304901356783736	0.352293058344089	0.231857908446192	0.0421025599060728	0.0677014368434825	TCGA.BF.A5ER
0.0159220568330058	-0.00559046292089851	0.0594248798446816	0.151731979957383	0.344267373705609	0.351971468527678	0.267682920329141	0.201346745697014	0.0715148183890061	0.108987031314549	0.369349332262377	0.099588245891381	0.348953254622258	0.350040834023652	0.374600688240687	0.273801050350174	0.114714966531317	0.185647253244973	TCGA.BF.A5ES
-0.123953832231143	-0.0973535406776301	0.0112276958000171	0.0740660316793853	0.290797697354561	0.339791339062577	0.226974048133979	0.113716313518682	0.0328436389996031	0.0323976927068454	0.233345493748404	-0.0137288675622027	0.275794849817734	0.324187341441696	0.371807688408897	0.242646163328348	0.0236132379150976	0.105507312473652	TCGA.BF.A9VF
0.00175565248084422	-0.105654412480798	0.0594425961342019	0.142289233313884	0.330480136563843	0.370632363856508	0.333243963214289	0.189807397069493	0.080720697265301	0.0995035440299541	0.356324375932336	0.0722543765447932	0.344664657301933	0.384732921687394	0.362062509963316	0.258136865995665	0.0726103503398732	0.179718840606268	TCGA.BF.AAOU
-0.0987373189650807	-0.165398703141576	0.0238197993725798	0.115826182436738	0.292651135643794	0.339978635589669	0.223244891882127	0.132788539215634	0.0112315688345989	0.057304821947284	0.246556513342738	-0.0402694587451943	0.291111105627865	0.323093616840892	0.363800522569996	0.245547406643367	-0.00266056512561892	0.108104514678872	TCGA.BF.AAOX
0.344539154278375	0.297350753751994	0.190585904989471	0.262975322640383	0.426846207539523	0.40045719200216	0.403243345015361	0.360188688673438	0.251541324221966	0.277644015995588	0.53864942776645	0.261873291532367	0.45596397099916	0.399234376164683	0.357723478120737	0.294777641154243	0.230142103150183	0.319046039527802	TCGA.BF.AAP0
-0.194307308060954	-0.200624906756842	-0.0113061961495938	0.0154769298617564	0.267516858614623	0.351730742880617	0.218634702754127	0.108678396862588	0.0428081521680897	0.0652589629003362	0.225154735578404	-0.027268336072676	0.241880365584181	0.291687832092207	0.370675361604405	0.237170287728154	0.0317025899952576	0.0746065370810391	TCGA.BF.AAP1
0.0547496157146859	-0.0524696407649592	0.0516828156675361	0.106949146967756	0.330318034249545	0.361898284528727	0.291120553996065	0.207201113862377	0.117244819794126	0.131371670865824	0.350919039732609	0.0438900517381134	0.367251087769074	0.337533150592882	0.362028097696949	0.271524538963702	0.090285812397933	0.149399549507997	TCGA.BF.AAP2
0.319545511967658	0.234409692035413	0.0983978556970907	0.130250350918742	0.378837534079377	0.388751589339432	0.340577013632027	0.286323892621483	0.140700030363728	0.15973656550661	0.481578288168937	0.196922656386071	0.426392910487062	0.401690687977061	0.376724498765195	0.279970878381298	0.108195587097032	0.277013541629628	TCGA.BF.AAP4
-0.18359074225827	-0.197189602139751	0.0203499145298464	0.0910870554955369	0.298296078967305	0.361847911719409	0.244692457360923	0.136028202816222	0.0489427482779383	0.127275135265882	0.313082460555763	0.0187681240284963	0.286581993546009	0.347925622753696	0.362851483067903	0.250103089445221	0.00643339848478991	0.125429255790887	TCGA.BF.AAP6
0.34980764445133	0.290635277716858	0.159417146082551	0.168230866789832	0.409404746213675	0.368926785393168	0.340859056561776	0.320443382009779	0.151573751355554	0.18776835444528	0.515283482511687	0.181766631415534	0.465053695717405	0.380414144650817	0.35109126481849	0.266353701277645	0.207301859083736	0.284904449977777	TCGA.BF.AAP7
-0.0813874292592565	-0.074599814124626	0.0874458124211939	0.070329464260414	0.29865747277687	0.354588436224448	0.259453326997942	0.162440558399936	0.0516961031447258	0.0734467309411227	0.316303715320712	-0.00871822561799435	0.298754488026293	0.392713955044905	0.364931061506077	0.215243614721894	0.0270462737781332	0.0968478860385919	TCGA.BF.AAP8
-0.214196604639567	-0.18119737516275	0.0674276880725829	0.0417965507577511	0.249009210947308	0.351948354685781	0.237905021659975	0.0834162887479262	0.0338815038768625	0.0479703796939176	0.188465267384472	-0.0103790283718237	0.243439920682113	0.311092871343601	0.358750903343678	0.22903497176061	0.0361622281325784	0.0913221511381975	TCGA.D3.A1Q1
0.103714099447984	0.0824296383075796	0.071255814031302	0.207641594840089	0.354313527610724	0.387748832287566	0.343955328232028	0.25238856394765	0.190971829028226	0.232529253084177	0.409157423256707	0.114752841354223	0.350526926393669	0.36254399109697	0.37032882893029	0.285441218714364	0.138355112084363	0.234767628243935	TCGA.D3.A1Q3
-0.150113533792341	-0.169141957159148	0.154490912698133	0.147886107211446	0.313250126682212	0.367430266581164	0.290764217081198	0.16708721901508	0.136440132101027	0.105433060392702	0.322905325572244	0.0592296487073089	0.328210466519293	0.312045422876831	0.344854577048566	0.240378169960095	0.130912520067672	0.123959440947364	TCGA.D3.A1Q4
-0.182998106497112	-0.124672418937682	0.0785146766480434	0.0643908450938032	0.252683506199843	0.358499123231848	0.244545750472596	0.0970792520727144	0.107446868523091	0.0796241607505686	0.185572645636468	0.0313171512391904	0.212202464434116	0.332555816732458	0.339610401305241	0.25064880921801	0.0177505943443215	0.0949905071495949	TCGA.D3.A1Q5
-0.113095090806154	-0.0178591694496747	0.0480369543699624	0.104802502768924	0.282278567500776	0.373138740553737	0.310366510667314	0.165617085048198	0.0740934690338928	0.0869081450858988	0.303554923770596	0.136741153143674	0.332207259589221	0.371470593504392	0.357707806323522	0.238138237620821	0.0260040388289295	0.119743659079291	TCGA.D3.A1Q6
0.415995906905504	0.371986938684289	0.262658869224451	0.243757056922527	0.430948803569093	0.413570376085529	0.395566303191935	0.384590274402483	0.199866618666692	0.269390236874601	0.553047475450655	0.268594113940568	0.497498620887475	0.458844927262881	0.351961532724343	0.291863117762744	0.25114945764704	0.336637923459566	TCGA.D3.A1Q7
-0.112862649552367	-0.09882414618101	0.156648738640791	0.173874963232267	0.332027405223087	0.375806521975405	0.336432179906416	0.178464037420889	0.125022000176988	0.127474027962554	0.323332586235444	0.102943180960586	0.331422881937356	0.376593124422241	0.356193146447992	0.263504703186818	0.156109358021996	0.161794813498518	TCGA.D3.A1Q8
0.103311062590319	0.049489475879308	0.134544548639455	0.157009512535955	0.34066448152214	0.367532416771759	0.324442888695911	0.229294899816401	0.101367543221008	0.176386549904994	0.414238193222682	0.11715310529894	0.393018528257472	0.350892927366241	0.369813098161546	0.291152081972971	0.0891632900764449	0.208278735836499	TCGA.D3.A1Q9
0.0461570450507435	0.00676683101438198	0.0636048579082841	0.11147161351122	0.319909890590272	0.375981596613247	0.275532416773134	0.189064899952393	0.105417172369426	0.104302743245714	0.364726013486219	0.0568681868096013	0.327419356311069	0.336529965821529	0.376693607545713	0.271248676618135	0.086546758016787	0.165137670356251	TCGA.D3.A1QA
0.417880342902422	0.395994180868843	0.22563762974591	0.227372730450361	0.429165588455546	0.401561038056238	0.403268457997153	0.375780382519532	0.163591256108905	0.251918009548536	0.55178733504249	0.274440887335301	0.488706151814331	0.411991717962466	0.369812626757388	0.300027634048028	0.206090305797596	0.379246128450015	TCGA.D3.A1QB
0.286577523063835	0.164077407540025	0.111368194296572	0.134158179485506	0.355136391583	0.36962928777553	0.30513897748967	0.25746428249593	0.0715789270785268	0.168556209294921	0.46111092158147	0.161773491446484	0.400155691875314	0.356926470683137	0.371967245611509	0.262958646321677	0.0443091001740989	0.236123420498479	TCGA.D3.A2J6
0.116741169171747	0.0247803524099942	0.0925182090829655	0.175191251728004	0.358551416656667	0.371709718215419	0.34186039344211	0.260882887032414	0.162883902363033	0.151021014920215	0.433503442481478	0.166960564626339	0.415601835300151	0.369179894792435	0.352098004198301	0.273444288907573	0.115927794545028	0.228948600866384	TCGA.D3.A2J7
0.41338035812546	0.299435715721281	0.188707172980674	0.227388379294156	0.427456475323262	0.403029731924059	0.360810532732004	0.368687204480164	0.20063671245748	0.265366997885146	0.515191206502095	0.286317003922064	0.501081737127567	0.426696379971554	0.357930891228772	0.269041209807099	0.244646325457676	0.287895058135658	TCGA.D3.A2J8
0.445115515263196	0.456914024065214	0.259970014733566	0.26277502071992	0.465197735713765	0.442953493958955	0.47916164625662	0.440739478447394	0.310324894594786	0.365223403601261	0.580213047077786	0.328166693982901	0.493240662216643	0.461056985658993	0.348700506530689	0.322381814903854	0.307087963294985	0.386213246464126	TCGA.D3.A2J9
0.0692552704030064	0.108816812701592	0.165487925729687	0.187560590640481	0.366123491970074	0.385811400858977	0.350377351095139	0.267545999804031	0.150752749376839	0.147449611502347	0.41527238706292	0.130181872575142	0.43643370480498	0.380773782303153	0.338868055840249	0.259897356674168	0.179536789221298	0.206776765230001	TCGA.D3.A2JA
0.314194210225188	0.246996988848102	0.203890579672617	0.255232861178268	0.434178264398905	0.419436460751569	0.405618612736446	0.371029206501128	0.322045135167425	0.268441842445042	0.504818041459004	0.214243139790376	0.459377763548181	0.402615959239286	0.361047261646554	0.32368077429968	0.253029288529397	0.291208676364999	TCGA.D3.A2JB
0.136947700260945	0.104940123310464	0.103182957778148	0.160409135618942	0.366025388004708	0.377598828836163	0.372626367029062	0.262712539129029	0.127132521057072	0.145459224804317	0.4669046932848	0.182003611506432	0.389443865556336	0.406583251129917	0.352793007895185	0.274596443328976	0.140731318569534	0.240045228980025	TCGA.D3.A2JC
0.0708069962477966	0.0957679301181969	0.116159549865351	0.257928771537404	0.372456915367579	0.361667469080912	0.306958393297001	0.262453343831616	0.2212739022777	0.174984116660933	0.387632713590989	0.0992084518798401	0.361116334989603	0.34330448253023	0.348115934921644	0.282907244741	0.198723841370912	0.19645804164463	TCGA.D3.A2JD
-0.159767384149405	-0.183059038730311	0.0165668980269175	0.0110735340063229	0.261872876727897	0.35670610702177	0.234225780305853	0.0962732665440402	0.0244735639073268	0.104912622043392	0.229281083544936	0.00119007121556646	0.207930494206804	0.316488013310313	0.363194897683578	0.23290666099283	0.00945387675750604	0.124112818874211	TCGA.D3.A2JE
0.282166285693449	0.118109623635986	0.15472659262778	0.195397778582599	0.394916271813814	0.392461580517276	0.360422514455753	0.311632088646544	0.196042585364171	0.236309814083921	0.491865897530109	0.195515250488759	0.454024147134899	0.409231637681146	0.360846984497615	0.27093834448688	0.189624866129111	0.225692042722831	TCGA.D3.A2JF
-0.143259975608434	-0.117756301369829	0.07311566286112	0.0678745796423407	0.280463260762731	0.361969941329899	0.269621993126176	0.127647397447124	0.066105539166362	0.100649946045328	0.23247510389745	0.0442653112397973	0.28514056058424	0.433254112001554	0.364693569605647	0.266125795260033	0.0209820743421216	0.142331409598402	TCGA.D3.A2JG
0.458475865913157	0.422686644814047	0.193612336101121	0.201609712678509	0.427364131501884	0.412059488046276	0.427495248298737	0.380390590198146	0.188311475897573	0.283806100501841	0.564178512752057	0.283567837270222	0.488092308953903	0.426485017478547	0.360641074892632	0.284008215625478	0.222757649388792	0.371710972985286	TCGA.D3.A2JH
-0.045815610414163	-0.159343858913041	0.0658290725439485	0.146813008467809	0.333978907689591	0.325806164454518	0.235861728178014	0.178019827378056	0.089993963484557	0.104234405941823	0.291882815202275	0.0246308326956044	0.326249499893972	0.322838746584602	0.350343428923033	0.231920404066238	0.147191290867009	0.109947027817982	TCGA.D3.A2JK
0.300281379888815	0.243141198430718	0.125980766069568	0.199405689789935	0.408019094652947	0.385101637924625	0.372184488175443	0.332971491394874	0.180172699323661	0.2105468961603	0.497908784135672	0.191101769823159	0.441867793613574	0.401560166229901	0.373304497536171	0.270687884946509	0.153424590881238	0.280566371998204	TCGA.D3.A2JL
0.302193858179718	0.0981645646298106	0.187379232319493	0.174300305544796	0.374286475458385	0.382574262266493	0.386068023542167	0.27391636166602	0.168681632077434	0.180441320488063	0.477245546373357	0.222359711092959	0.413267174746716	0.398360531612456	0.363168324731849	0.239465893642248	0.178693179509011	0.229078294897053	TCGA.D3.A2JN
0.420400533632289	0.261646145941476	0.198108467706948	0.173919359474169	0.402159857613869	0.400005328166084	0.397228747253429	0.327421804867563	0.147380455655933	0.247072811877578	0.535757405311452	0.212918024653061	0.461892619799907	0.428303608874114	0.357528959802894	0.284076375214878	0.204661630923775	0.292647693766154	TCGA.D3.A2JO
0.273427992584363	0.150593966419342	0.193303978394597	0.157718716978177	0.379956883517804	0.381002484250621	0.39172317879643	0.27879113712776	0.156361730532874	0.206086264443388	0.471585917792816	0.200581491300435	0.401110325114098	0.391565511452585	0.359157298211992	0.253841761881633	0.18535409722158	0.261605828052789	TCGA.D3.A2JP
0.263835429877734	0.173564622862665	0.218531099792592	0.280620725064431	0.403148841269325	0.389793697275527	0.362164883302958	0.29986782047573	0.206782489950741	0.227411308579432	0.467142055782958	0.219431492300121	0.457423032952125	0.452879262619	0.348100115357924	0.291746962851628	0.230413120985007	0.271409944236662	TCGA.D3.A3BZ
0.0251240511441633	-0.0250238973539233	0.0959657373737774	0.114938034626304	0.345924571114242	0.354208211755727	0.298403943240352	0.207296792166706	0.124668122707461	0.162846590817697	0.380747442763198	0.103825086685767	0.322274015855349	0.367262693868789	0.343300635099455	0.268835120684595	0.100895892419916	0.167234568902231	TCGA.D3.A3C1
0.197107259126482	0.0709767092389971	0.101258430780316	0.122440309829592	0.366028633761932	0.379199794389645	0.3390277915056	0.257700033810072	0.157724086673866	0.174415155724333	0.426846825592491	0.139012170272184	0.364944424740877	0.408902997094535	0.367191397815865	0.246466047429897	0.158564801063288	0.204045718186539	TCGA.D3.A3C3
-0.217287268130546	-0.219259221521208	0.0548140496763083	0.0535656957907469	0.278076704303643	0.353645530242651	0.252586710694312	0.146631133178805	0.0523303006022081	0.0464218894456649	0.186265235391508	-0.0209529351066278	0.350586264822647	0.326232803312063	0.377004482129314	0.218171227251703	0.0849087146234142	0.0823744467331381	TCGA.D3.A3C6
0.203250104532538	0.255885453905975	0.112419773142429	0.159064081387608	0.371639763778065	0.385848277578915	0.372898461460022	0.252199780116887	0.126303645904944	0.193931309854196	0.468045849240466	0.239955400299424	0.386866068591711	0.413082651050695	0.350670364420165	0.262194456239666	0.168912394110544	0.274866001852435	TCGA.D3.A3C7
0.500435755824747	0.497948558353131	0.248210349092763	0.286709700601371	0.488259493848571	0.438385458913143	0.487276052575183	0.46376211059047	0.258744769382691	0.354662643353834	0.616652430488804	0.408663707009333	0.533587314042464	0.505516854730069	0.356408005659303	0.301573541456472	0.305261877274349	0.437218241274728	TCGA.D3.A3C8
0.344396409044903	0.363713619013712	0.261123801635459	0.264266645411144	0.440441018728813	0.42145332905024	0.442155201931088	0.383404665197405	0.27736864715046	0.293706160608804	0.532886680190851	0.261490973855413	0.482963906376954	0.41135111739429	0.351006769664387	0.305894058268543	0.280324441439615	0.323703186311084	TCGA.D3.A3CB
-0.23993852021425	-0.179141094923213	0.0953779379343432	0.125267092798779	0.301390885042069	0.356703284855559	0.227678829006306	0.129405282350385	0.0742270655645865	0.0446099920037348	0.265562483077974	0.0146852143451385	0.270540490242594	0.315510274750313	0.358396493102844	0.247184296917068	0.0609491561074539	0.116229202303021	TCGA.D3.A3CC
0.20760742907583	0.165927927607467	0.209968376928938	0.138407973984942	0.381386798983747	0.401095735934894	0.380479069059114	0.293227785776056	0.173865327607593	0.186546407710806	0.469836911885492	0.176489180932413	0.384975464471755	0.401088692502207	0.349727599529445	0.292415793955006	0.162052225697177	0.254815690953566	TCGA.D3.A3CE
0.170941987612413	0.0916914558625092	0.18006622654284	0.244191524221856	0.398158245915771	0.398696708827989	0.358065658495868	0.301925810128074	0.24968708345123	0.227116856569702	0.456844320331458	0.193813341446209	0.418172507300487	0.39577376264367	0.362282297718081	0.301624362460143	0.215834348939326	0.270059149064307	TCGA.D3.A3CF
-0.200921907283366	-0.198230892062946	0.0759616606642012	0.0428816350439612	0.244232805451753	0.357534426494878	0.217152813531843	0.12440076400631	0.0145544231059255	0.0216601671750971	0.11964895265205	-0.0336302131881223	0.24711638273507	0.293582175331514	0.355933630858885	0.24210598405416	-0.0229015615143612	0.0920384083137559	TCGA.D3.A3ML
-0.211223814528743	-0.228998164628015	0.0769651287922683	0.0911494067132146	0.272461153250236	0.36858221492966	0.269769434304617	0.118438457654264	0.0655098498369519	0.0312334908391565	0.111895720802883	0.0208090761527323	0.247979664801279	0.348979817289105	0.354510625128584	0.239715760094975	0.0182721902871362	0.0879652101414776	TCGA.D3.A3MO
0.377114466375227	0.287966146162317	0.236049227812629	0.218165812691979	0.425700560278248	0.394025184231028	0.419825054088802	0.35709711824749	0.222956828581486	0.278514432861333	0.52151299680001	0.236087697094626	0.457126663832658	0.441412065035738	0.359170323704114	0.276497121929072	0.234587923282535	0.312898526975558	TCGA.D3.A3MR
-0.0245910921110139	-0.0284835967646511	0.103983871469711	0.151951160943188	0.326553769729324	0.367364739238637	0.312098529592345	0.206149823989947	0.1209226852169	0.126128922825801	0.354862197800827	0.0981194184094639	0.342312204008473	0.368889290518816	0.363512539693195	0.28094370873118	0.113508566281832	0.176934927497295	TCGA.D3.A3MU
-0.186739521031273	-0.169477499265607	0.0694216802019298	0.113318393531097	0.283616539293311	0.369127595089285	0.28491941658091	0.147980643846184	0.0884648900860088	0.0639870940885627	0.240152467786742	-0.0172256692467106	0.319872302502851	0.317651474254315	0.361489412788963	0.221027180316214	0.0224979168326404	0.0836085394331702	TCGA.D3.A3MV
0.203728306013664	0.166920711769667	0.143045542885776	0.124343952679673	0.369290140500268	0.386988595232699	0.367082918368715	0.279152008578523	0.142631328953934	0.167406647818633	0.457344632102079	0.169914996834645	0.408786710828398	0.426078450686247	0.356280936809936	0.295256413892137	0.111947924772063	0.27839395965417	TCGA.D3.A51E
0.413902607836456	0.506206095549076	0.264707832926867	0.257821823527085	0.484568254960356	0.436302281774292	0.501465479634459	0.459834412357887	0.244689872561806	0.3671814841503	0.609596918819876	0.412038128097306	0.504924162333444	0.471878862110539	0.350214961055382	0.3037081894314	0.247455890656139	0.446999583093114	TCGA.D3.A51F
0.0185543754855447	0.0411023895513591	0.0874202583004158	0.0817901833660281	0.31438761778006	0.376960347269134	0.337899926071835	0.192453822466137	0.074243722859523	0.120483226273473	0.355821844109825	0.115837725995719	0.327944514986568	0.394889196938578	0.365589050843266	0.240124941624756	0.0516647051115357	0.156496354026535	TCGA.D3.A51G
0.347107117832885	0.334499560534981	0.186365814174499	0.269976977899156	0.447727389434517	0.431319723321008	0.429380390853152	0.396275340399277	0.382198992834932	0.305398765255707	0.516053542421585	0.239147126533594	0.457484123899936	0.441063252644918	0.357876060636386	0.312830426847717	0.285714346307318	0.311836668215281	TCGA.D3.A51H
0.342508285296308	0.33102621524932	0.218047279415797	0.206507291007009	0.420898156479797	0.41145168237046	0.4356952835556	0.360880946479551	0.206338762934945	0.259412033744915	0.535510863569138	0.261484279003526	0.44242897446638	0.428056963757357	0.365291881823597	0.272812418375148	0.248857748336671	0.338317193230143	TCGA.D3.A51J
0.177428214918356	0.190106049734899	0.090372219391373	0.0808155443979003	0.358199796710814	0.351963519535575	0.302805919368111	0.259265171446982	0.100974300316282	0.148634322963848	0.415624631303345	0.106886275688578	0.392265576133683	0.344193110952974	0.366173853776195	0.253170993874915	0.121857385729106	0.237850800071141	TCGA.D3.A51K
0.0813367202939524	0.00183323785816474	0.125369930986479	0.157183098064048	0.363950415287026	0.375519695227825	0.330016360205302	0.249397926338522	0.140584661820998	0.194435793317228	0.405754719519673	0.155537521080496	0.399249862607113	0.483045515600772	0.348726047155543	0.24764439124527	0.191836480529506	0.213735816693405	TCGA.D3.A51N
-0.366351471159694	-0.301259291320809	0.012549041076508	-0.0125601729813937	0.215916238678966	0.353195844400308	0.208296611127531	0.0467868708811773	0.0236572168178056	-0.0286628586091345	0.0643059211518745	-0.0699367869228164	0.179774100043786	0.332642139772685	0.363163126761911	0.197890663307426	-0.0903981504342267	0.00420973438654022	TCGA.D3.A51R
0.0369215020087067	-0.00416303888843871	0.0800332388624681	0.145568347285813	0.331549148052024	0.378334312716876	0.321846349371153	0.2041668222996	0.115122859494174	0.13518668802614	0.363521207105057	0.0962657586093799	0.351262864415317	0.385806424668353	0.358691433476097	0.26893431675725	0.121606134757875	0.188052500365136	TCGA.D3.A51T
-0.16821719305936	-0.175789310896009	-0.0106682138455592	0.117866983203357	0.295020811410341	0.348859732508638	0.258711769339987	0.126229774830895	0.0525591967702145	0.0307413359682188	0.18747514560284	0.00688782097183835	0.293287748419504	0.315123567199641	0.373055596762439	0.235213612518067	0.0427645730576934	0.0966550053559382	TCGA.D3.A5GL
0.133033557107728	0.0599297151713784	0.10967937088463	0.12485287490518	0.340149146065831	0.37792170508835	0.375888487857709	0.229829676603987	0.115931665333359	0.169209757477619	0.41242957457118	0.183687342455788	0.372617275399425	0.393081137449099	0.36340299920733	0.246046238877365	0.108457657526064	0.219955139374738	TCGA.D3.A5GN
0.165856778558863	0.0827067227814008	0.113531264355358	0.14234003176195	0.369191601664885	0.372925939768124	0.319277399104321	0.261843316512174	0.123386907236084	0.159200920266809	0.446799246836378	0.170688533737236	0.414843426409283	0.37936249219421	0.355942493121245	0.26566424378448	0.129796438652152	0.222564396234545	TCGA.D3.A5GO
0.131366303294654	0.0465227563381868	0.167817911908523	0.181592943896712	0.374014420687459	0.396255881473261	0.374025347220845	0.271130210885037	0.227337450852956	0.190695401058708	0.421022296518213	0.180843115889522	0.38303434200305	0.387608041335489	0.347973675074013	0.272689468842858	0.216126773984	0.239087410377147	TCGA.D3.A5GR
0.0582237401466181	0.127676632160819	0.142026517885585	0.145007881614303	0.353476066106921	0.382450093263408	0.339205971847851	0.250642614567682	0.100416489343221	0.152143868806101	0.436278842141603	0.160776282457151	0.386081571752865	0.35915507033335	0.35179934911899	0.285435894932586	0.120421623384841	0.240979794511444	TCGA.D3.A5GS
-0.231385201937375	-0.232977570616608	0.0147805109949771	0.0358874220928741	0.266482999080699	0.346521910058742	0.215826216422475	0.108446232116244	0.0362541151955524	0.00671859538786955	0.199146118004914	-0.0438121793956686	0.252888770905243	0.378924916944064	0.379370668814122	0.216804515340736	0.0182822997887926	0.0674357509309436	TCGA.D3.A5GT
