Intercept	ext	gene_t_value	ext_gene_t_value	Intercept_p_t_value	ext_p	gene_p	ext_gene_p	gene_symbol	ext_gene_FDR
-3.66545589898606	9.0104600595867	-3.40704435505562	0.309004697264367	0.000275367963757989	5.33850971325889e-18	0.000713734790014228	0.757456354317422	ABCA11P	0.999039994641631
-16.9083896829254	25.141830607812	-2.07147005166103	0.924113155988443	2.43778090386184e-50	1.02688502964127e-88	0.0388657958471391	0.355906693159916	ABCA12	0.999039994641631
-15.1152668453779	22.3060149944388	-0.849177450758154	-0.923991879763266	2.82419196932119e-42	1.76372259230038e-75	0.39621951739545	0.355969765321346	ABCA13	0.999039994641631
-11.1653708783902	16.8229466497831	-1.30892215216867	1.79388308113754	8.29828080185923e-26	5.9793009567057e-50	0.191207205313909	0.0734813964117586	ABCA17P	0.9126086435022
-4.69164458929824	6.61932391378036	-0.109207247158538	-0.337743737359924	0.00000356903414394874	9.96840387320973e-11	0.913085223000977	0.735708727298695	ABCA2	0.999039994641631
-7.1275577151479	9.46164208335675	-0.823954774881938	0.755120858060001	3.92321563337921e-12	1.51650022457869e-19	0.410387663945737	0.450558759870763	ABCA3	0.999039994641631
-16.742152152936	24.0344929136081	-0.83592311885416	-0.407998862096202	1.39533025411222e-49	1.44679271741008e-83	0.403627482443853	0.683462301800698	ABCA4	0.999039994641631
-5.56973910213154	9.86086494466129	-2.38880760900294	0.244420756032521	0.000000043228462908519	5.9059903472569e-21	0.0173009701785195	0.807012780933523	ABCA5	0.999039994641631
-14.3214360522082	21.2165516842368	-3.25360909545017	0.00541254681333412	8.46836080115488e-39	2.2794239137753e-70	0.00122248757434485	0.995683754778328	ABCA6	0.999375635158775
-7.57059592845191	5.94862725794548	2.63006524537722	0.747952714079412	2.01505111930094e-13	0.00000000532209357393868	0.0088199447189105	0.454866775977279	ABCA7	0.999039994641631
-14.8110955499572	24.1137571432015	-3.99347587512924	-0.216354145259606	6.17966146698912e-41	6.17812234630242e-84	0.0000756639146232619	0.828806586435137	ABCA8	0.999039994641631
-14.2811683095878	22.2138487082911	-4.39346266469759	0.601792544148606	1.26572036292382e-38	4.77141599511679e-75	0.0000138304044081039	0.547605530275863	ABCA9	0.999039994641631
-12.1186841808565	12.4924431253119	0.465312858130457	1.216362648252	1.44793340083274e-29	4.40804617312609e-31	0.641925266158679	0.224463872678564	ABCB1	0.999039994641631
-4.15606607475686	8.96206429436445	-2.26756579824745	-1.16217808529588	0.0000385468063958784	7.76756388117849e-18	0.0238137921805605	0.245759272662688	ABCB10	0.999039994641631
-16.5232127050449	22.4889839479628	-1.84523035578421	1.61320558231286	1.37971955769263e-48	2.4467957842475e-76	0.0656396635628249	0.107378252959808	ABCB11	0.949278673851562
-10.8083135001068	15.2215390676026	-0.967095928410692	0.717176973018508	1.91647746588796e-24	9.5619153335436e-43	0.333998792069599	0.473624994043797	ABCB4	0.999039994641631
-10.5414341822938	16.4161793161769	0.191657300587218	-0.509222890368025	1.92645042849053e-23	4.21768505130898e-48	0.848094315965925	0.610837553338315	ABCB5	0.999039994641631
-2.4038003995178	5.26421675255952	-0.606568454984042	-0.738290754762588	0.0166160176904477	0.000000215499582645443	0.544433355740229	0.460710224736789	ABCB6	0.999039994641631
-1.30231477440119	5.77351519152173	-2.71437526644324	-0.77270829061166	0.193453468969393	0.0000000142092204945195	0.00688692468181421	0.440087614956722	ABCB7	0.999039994641631
-6.30419456635557	4.90629369398788	3.21033627720291	-0.491412902512084	0.000000000673912824473489	0.00000128587095513572	0.00141759054519967	0.623366304729821	ABCB8	0.999039994641631
-7.57271723994844	9.10033690893501	2.36052258855103	-1.4503734448501	1.98596553163443e-13	2.65083486911245e-18	0.0186610866890252	0.147628586839359	ABCB9	0.972803341069299
-3.76986623197341	5.33596671362444	0.108032117485235	-0.974735416151658	0.00018436998270606	0.000000148769809308896	0.914016813191421	0.330198312248043	ABCC1	0.999039994641631
-1.48862876177033	2.71698244865572	-1.1968133689276	0.887441155578588	0.137263010855246	0.00683376445563508	0.231989119523429	0.375300205977087	ABCC10	0.999039994641631
-13.9576422287817	21.4781319306171	-2.98282154870897	0.901280454948943	3.14573426319788e-37	1.35012033164957e-71	0.00300617067735214	0.367905788003657	ABCC11	0.999039994641631
-18.4937180437992	26.5378339914954	-0.309212261982543	-1.67631292073928	1.21801810826991e-57	3.72589729494406e-95	0.757298567896878	0.0943490574515659	ABCC12	0.933548247993164
-18.2962380406421	25.9369727583729	-1.11357094023487	0.325879890452506	1.00338741127897e-56	2.16491186893859e-92	0.266038582463219	0.744661829557492	ABCC13	0.999039994641631
-11.8319924047189	17.0362793259272	0.851529251262481	-0.970387033050968	2.03286975600996e-28	6.35206920982473e-51	0.394913730757418	0.332358082181039	ABCC2	0.999039994641631
-12.3514564440244	13.211667240918	1.54878963538489	-0.368794695072657	1.65564547883818e-30	4.6216522419204e-34	0.122112593447473	0.712448612118732	ABCC3	0.999039994641631
-6.04356246659177	10.5579008458296	-1.62709238299446	-1.35586305859827	0.00000000309429932715162	1.6724296480462e-23	0.104394871480125	0.175800823904683	ABCC4	0.993242276666424
-1.54720681871669	5.26086497083195	-1.40651756580439	-1.14641015913832	0.122493665990651	0.000000219240269814782	0.160238429671373	0.252215059587851	ABCC5	0.999039994641631
-13.3401395573957	18.703781589934	-1.44016896231702	0.870596660133342	1.33248590326466e-34	1.28798134868483e-58	0.150492520735655	0.384423634380942	ABCC6	0.999039994641631
-17.9006615153755	25.5807944391818	-1.73654716360026	0.727639878556656	6.77913482601936e-55	9.54322855698271e-91	0.083129408995675	0.467200270840158	ABCC6P1	0.999039994641631
-13.9285673002421	20.8577952693713	-2.41660293419101	0.91711713677125	4.19281120141635e-37	1.09885723833355e-68	0.016050155240625	0.359556671068115	ABCC6P2	0.999039994641631
-17.8977670475256	25.4123085636637	-0.937303081702346	0.415056614002361	6.99096463055938e-55	5.73958198837879e-90	0.349089233219538	0.678291893450911	ABCC8	0.999039994641631
-9.78648523095122	16.9750813595253	-4.19212887471238	0.417669788594992	1.08828570689753e-20	1.20930307936146e-50	0.0000330902147351783	0.676381351008322	ABCC9	0.999039994641631
-8.45975285884132	4.70925222989986	3.5264766518405	2.07711595177119	3.5055054972343e-16	0.00000328704533965244	0.000462898422681282	0.0383392693815527	ABCD1	0.795463395120884
-16.5193510028729	16.1998011251248	4.61989548998487	-3.32787842823456	1.4365261457254e-48	4.01417782107921e-47	0.00000497795018617039	0.000944556795626182	ABCD2	0.121288312100789
-1.01291269179444	6.56191882665311	-3.33475156572291	-0.890386472416276	0.311628622105611	0.000000000141971250796909	0.000922054384165185	0.373718838713659	ABCD3	0.999039994641631
0.373347342238256	3.09313380047794	-3.06289732031323	0.196376000894677	0.709060088108155	0.00209975954894931	0.00231923168803843	0.844401672532316	ABCD4	0.999039994641631
-0.140990993902946	4.92382009040352	-3.46560479312183	-0.321425562764833	0.887938113562374	0.00000118105086916945	0.000578097755862613	0.748032339805787	ABCE1	0.999039994641631
0.00310017767524331	2.21362169692989	-1.70470420154036	0.163453953338901	0.997527749591232	0.0273394034211181	0.0889175583332143	0.870232040803595	ABCF1	0.999039994641631
-1.92060161716801	3.11272902211992	0.118132042137863	-0.602034420182617	0.0553931787920312	0.0019679090251231	0.906014046389352	0.547444655295089	ABCF2	0.999039994641631
-3.39863683134397	2.06039904979159	1.76816418030629	0.0444199304034211	0.000735483062356392	0.0399161631458136	0.0776891127001866	0.964588743612236	ABCF3	0.999187374654846
-6.24029314912712	7.54312285878768	-2.51078813790523	2.26271004622825	0.00000000098394829923097	2.43188785847061e-13	0.0123844285479845	0.0241140774275066	ABCG1	0.698753777882085
-11.2642858818374	15.519476063395	-0.72522581835928	-0.645528469077345	3.44214780509866e-26	4.53174506201134e-44	0.468678302313933	0.518903171963208	ABCG2	0.999039994641631
-15.4992608197478	22.5650686691425	-0.0445108209708304	-0.882442575518567	5.57666340156888e-44	1.07639802499828e-76	0.964516334182836	0.377993463982226	ABCG4	0.999039994641631
-13.8185334183521	20.3351715984123	-0.92833052088666	0.864334526121431	1.24106996910566e-36	3.09893219163126e-66	0.353717765977279	0.387849790564081	ABCG5	0.999039994641631
-16.5000233332195	23.9272796683867	-1.55521816926337	0.52993479756771	1.75791727927442e-48	4.57590511024707e-83	0.120574433095454	0.596410074851219	ABCG8	0.999039994641631
-13.1793292880915	18.5381320898142	0.0552851655818998	-0.786584332693049	6.31526470034951e-34	7.57672476209344e-58	0.955935025674736	0.43192591264171	ABHD1	0.999039994641631
-2.73322379985679	4.87672338436643	-0.430685321229561	-0.874001275485341	0.0065108531077545	0.00000148338759046907	0.666896751732958	0.382568710701267	ABHD10	0.999039994641631
-5.97253454615714	4.89762152690959	2.76497634719028	-0.623685761715182	0.00000000464575039435135	0.00000134100205918857	0.00591902851474058	0.533139791374721	ABHD11	0.999039994641631
-5.61966994854342	2.91272480673399	3.6497455203984	-0.411966983382316	0.0000000330130016382171	0.00375535444941046	0.000292264023270637	0.680553460844809	ABHD12	0.999039994641631
-14.0269598100613	22.3870994581885	-3.02660341522518	0.650694656122196	1.58419268349339e-37	7.34915528454855e-76	0.00261042672289656	0.515564996749026	ABHD12B	0.999039994641631
-2.0602425608959	7.6494727331789	-3.90850862780305	-0.475631893401181	0.0399311816147437	1.17114427251432e-13	0.000106673661460898	0.634560008092063	ABHD13	0.999039994641631
-3.71341860061909	3.56731478963708	0.997973181820567	-0.15224821307206	0.000229291063288696	0.000398065435943604	0.318811395674563	0.879057204329637	ABHD14A	0.999039994641631
-3.57152958281767	3.54133244075521	1.51585125089157	-0.902375332742688	0.000391882192482148	0.000438247761828707	0.130236436718362	0.367324699126307	ABHD14B	0.999039994641631
-3.64939147767978	4.42845698461235	-0.0890673939610225	-0.0161455669871665	0.000292655781233546	0.00001184320223101	0.929066697738287	0.987125186047317	ABHD15	0.999375635158775
-4.06586332936374	7.44544448402983	-0.767032936896029	-1.00632650954359	0.0000561943966524468	4.72567064512251e-13	0.443451191247774	0.31478189836351	ABHD2	0.999039994641631
-1.20098929153076	4.34406040195774	-3.50741335821761	1.57269822132089	0.23036674673843	0.000017185995712967	0.000496433792751273	0.116468843958101	ABHD3	0.950122074042762
-2.41753958825041	3.91000410844226	-0.363123278978311	-0.307752517561733	0.0160094309910201	0.00010603638852484	0.716677805799556	0.758408450404867	ABHD4	0.999039994641631
-2.84105019892491	6.46349526081856	-1.21518542128178	-0.995262723548285	0.00469397462132871	0.000000000258851580135241	0.224912019100922	0.320126121098315	ABHD5	0.999039994641631
-5.10938121975529	5.42691248646979	0.533817460702774	0.313378634461681	0.000000472701148555824	0.0000000924593195991724	0.593722915415631	0.754133531550083	ABHD6	0.999039994641631
-4.76924121264525	3.46876273763488	0.963999369866823	1.5934082972079	0.00000247847723913933	0.000571516075589977	0.335547291596966	0.111748100014093	ABHD8	0.949278673851562
-0.451922051076425	3.74661630250922	-3.23681293248895	0.571604860666097	0.65153586202376	0.000201761662717418	0.00129505625873606	0.567865888113926	ABI1	0.999039994641631
-0.571433089889228	6.32363215761142	-3.57000520653498	-0.753941864709596	0.567982193709958	0.000000000600262142776499	0.000394108036373403	0.451265731674624	ABI2	0.999039994641631
-14.2611682760169	3.05905706222868	9.41082488583008	0.99270397756361	1.54510270884632e-38	0.00234856662886999	2.27793018729913e-19	0.321370516358597	ABI3	0.999039994641631
-11.9669222402733	15.5854356126853	-2.09727067247852	0.403997287754229	5.88673111870913e-29	2.30144498154318e-44	0.0365090144549302	0.686400447009606	ABI3BP	0.999039994641631
-0.353771018560919	3.67244540879278	-2.25777896282014	-0.084723919412901	0.723670839462587	0.000268149994027746	0.0244223865579784	0.932517343291729	ABL1	0.999039994641631
-4.78418779277566	7.21650988650074	0.533056259385192	-1.03169529238825	0.00000230904273008533	2.18531561209008e-12	0.594249298400818	0.302751177042974	ABL2	0.999039994641631
-6.19845219284359	9.81010072924876	-3.0713963309909	0.941112656613548	0.00000000125855006459139	8.96605529007029e-21	0.00225550272389915	0.347135771474617	ABLIM1	0.999039994641631
-11.0091244279666	14.3441725944624	0.0620984576528107	-0.259039066933383	3.30195499550282e-25	6.74787218221104e-39	0.950511107632806	0.79571972942098	ABLIM2	0.999039994641631
-7.251005827235	8.71187202214198	0.098071204275597	-0.0326816644700335	1.73906105693793e-12	5.2799505183302e-17	0.921918011947092	0.97394246887102	ABLIM3	0.999375635158775
-15.0498952081924	22.9498432055443	-2.40344676866578	0.619495755387475	5.49133488213989e-42	1.69605228987504e-78	0.0166318942785593	0.535893229081543	ABO	0.999039994641631
-15.8831577956284	21.1960698741199	1.53632980129992	-1.58359545053177	1.06934548853967e-45	2.84400155585677e-70	0.125137640196585	0.113965655387117	ABP1	0.950122074042762
-1.39446755235697	3.56529056887677	-1.00359852636824	-0.429636123025476	0.163842308897557	0.000401067432474952	0.316094119942637	0.667659366389042	ABR	0.999039994641631
-16.4121348339443	24.6980422473859	-0.469475797004365	0.237209085445449	4.39942271570766e-48	1.17838762309695e-86	0.638949642025273	0.812599058407052	ABRA	0.999039994641631
0.340275034978087	1.02907331550633	-2.37306937895616	1.61268610759734	0.733803078178235	0.303980198741554	0.0180465871354519	0.107491155814395	ABT1	0.949278673851562
-4.23303278581397	3.60537401657592	1.34210528148413	0.131560959408224	0.0000277928043364465	0.000345397344380391	0.180216784896165	0.895388469218051	ABTB1	0.999039994641631
-3.1253558086658	7.78803375098638	-2.63226164104949	0.099614188473599	0.00188703267575157	4.46901817840562e-14	0.00876397223021388	0.920693559387434	ABTB2	0.999039994641631
-1.04433483122794	0.96354243690765	-0.706533370843133	1.1924116612208	0.296873099273397	0.335776182614546	0.480210374778602	0.233708003044059	ACAA1	0.999039994641631
-2.12714913403787	5.59017243689077	-1.00224274537435	-2.04719114163158	0.033933421528046	0.0000000387220435201077	0.316747619482317	0.0412007868907702	ACAA2	0.815581577429088
0.199703333857032	3.55017202286017	-2.82835720134594	0.293394192010611	0.841799906539934	0.000424169066775284	0.00488086156384142	0.769351759440793	ACACA	0.999039994641631
-6.75273022433876	9.94414831127099	0.481477541217841	-2.06047984516662	4.34183457000117e-11	2.96862776373551e-21	0.630403638391294	0.039908410977267	ACACB	0.808831953469726
-4.07340948152707	5.95921614193555	0.876137972615979	-1.88089786690072	0.0000544644492282482	0.00000000501143811331327	0.381407398021905	0.060610446644086	ACAD10	0.879395093902979
-2.76089144927741	6.42620448478204	-2.36452297689506	0.348211488409366	0.00599233695967548	0.000000000324388975297231	0.0184631961297354	0.727838945565844	ACAD11	0.999039994641631
-1.25510546497825	4.86182410180826	-1.69378865132161	-0.986966970030156	0.210070873429184	0.00000159369212562903	0.0909751131912569	0.324172099227164	ACAD8	0.999039994641631
-2.63705858069212	2.95901319566681	0.935740737215652	-0.656622738240911	0.00864283373682918	0.00324373224169221	0.349892388495209	0.511748339618235	ACAD9	0.999039994641631
-17.2307100243815	25.2769265358314	-0.741299658953013	-0.844946435724115	8.18581854863189e-52	2.42993349832393e-89	0.458885970814358	0.398575272560243	ACADL	0.999039994641631
-1.58805489254158	4.76549572388833	-2.26358542019201	0.0335899222119919	0.112953617150938	0.00000252277662630384	0.0240597011808873	0.973218571953103	ACADM	0.999375635158775
-4.72331328180234	4.08538657378891	0.281056281120224	1.39391008024866	0.00000307737441415572	0.0000518222364421981	0.778792247543141	0.164010506957474	ACADS	0.989188502633207
-4.74998226959407	8.43082913080611	-1.64593246047794	-0.58433209981372	0.00000271451567001902	4.34488631624501e-16	0.100453354367458	0.559280272865956	ACADSB	0.999039994641631
-1.80668035564272	2.88317032110949	0.090552785851451	-0.675743137052638	0.0714584405607909	0.00411944099490058	0.927886941316841	0.499539657738004	ACADVL	0.999039994641631
-14.7403547282666	22.2257472276855	-0.688572527009901	-1.6626844610817	1.26261184417521e-40	4.19609406707868e-75	0.491435699912951	0.0970494687270151	ACAN	0.933548247993164
-21.5052188139757	6.17627372431659	16.4119273122093	-3.88495932801232	1.00754795726388e-71	0.00000000143317726495056	4.40895571808197e-48	0.000117199421590186	ACAP1	0.0251355355240229
-2.21556197522843	6.74441741445743	-3.02345725434682	-0.362774484535227	0.0272051612346152	4.57435317964189e-11	0.00263718656162766	0.716938189294482	ACAP2	0.999039994641631
-3.65634279098638	4.4635404008945	0.656320110899248	-0.0963512839956824	0.000285053508267122	0.0000101270598260466	0.511942820217216	0.923283092862662	ACAP3	0.999039994641631
-2.12086653911562	5.45612839070445	-0.725864942799242	-1.71295824878688	0.0344616637683798	0.0000000792471720722186	0.468286739758049	0.0873868000057128	ACAT1	0.930387199218234
-3.55774516552085	4.21457064848133	-0.42783813904453	0.810168890277835	0.000412445536152796	0.000030075055051009	0.668967040034129	0.418257526977455	ACAT2	0.999039994641631
-1.31339804385849	5.99691491689376	-2.31221870840565	-1.40643890509787	0.189696545193381	0.00000000404263224360449	0.0212015732514638	0.160261758727034	ACBD3	0.989188502633207
-4.30349395463522	3.78852496940598	-0.119303138633089	1.43910732120495	0.0000205103634421128	0.000171445653370519	0.905086720793091	0.150792898904972	ACBD4	0.97429632904411
-3.21552578727718	6.43119095751793	-1.88812403568353	-0.221498450945913	0.00139275956590151	0.000000000314764445918886	0.0596315830176305	0.824801577898369	ACBD5	0.999039994641631
-1.56085305708532	3.58617355840493	-0.536329758174935	-0.629577977379205	0.119238718593952	0.000371091769588402	0.591987142329303	0.529279937630263	ACBD6	0.999039994641631
-11.4720921659755	15.6406622156336	-0.465079952728979	0.624386341055584	5.34449050259801e-27	1.30414320965135e-44	0.642091915534815	0.532680111163309	ACBD7	0.999039994641631
-18.2244203375566	25.8482072690373	-0.426476746358332	-0.007432476419112	2.15846668142856e-56	5.55690903738814e-92	0.669957851663042	0.994072983955284	ACCN1	0.999375635158775
-9.59695391659785	15.2379139583091	-0.854527347960933	-0.360292852351351	5.0969996601981e-20	8.09049974105657e-43	0.393252892443458	0.718791739136681	ACCN2	0.999039994641631
-13.1284207711035	16.5549138211806	1.64040486624152	0.117861776110412	1.03169857334218e-33	9.90617430782988e-49	0.101597243128454	0.90622807319539	ACCN3	0.999039994641631
-16.0033113254089	23.8684614053495	-1.25499815435232	-1.09611209006045	3.08403793735077e-46	8.60841726755368e-83	0.210109791599327	0.273597077096877	ACCN4	0.999039994641631
-17.9498820618023	25.8385789749282	-1.708377621997	0.72272132094115	4.01679978389183e-55	6.15538425856265e-92	0.0882336465970299	0.470214444845488	ACCN5	0.999039994641631
-3.36245140812808	6.2677812264425	-1.71550179388335	0.466998400847823	0.000836323075858719	0.000000000836432372109843	0.0869194087680405	0.640719759718171	ACCS	0.999039994641631
-13.2383464937339	20.6096006535953	-1.73730399730409	0.928562349540943	3.57124233426689e-34	1.60286169156448e-67	0.0829956555409296	0.353597688626057	ACCSL	0.999039994641631
-4.83321941085004	3.77458464427029	2.26161026105505	-0.0587331338765582	0.0000018280388087834	0.000181017544836684	0.0241825450808921	0.953189899153323	ACD	0.999039994641631
-7.69695559411086	7.03217086948661	1.01590892446768	0.989535815473705	8.43061708131492e-14	7.30234468935465e-12	0.310201049806529	0.322915674464136	ACE	0.999039994641631
-13.9664926487224	21.8792639417495	-3.93785678393127	2.12716624669659	2.88215479494709e-37	1.77071535326867e-73	0.0000948062047171824	0.0339319922288677	ACE2	0.764973105595056
-17.5043830587914	24.9940538354182	-1.69858707203301	0.954469972241669	4.53860101703789e-53	4.97508692798495e-88	0.0900659394695899	0.340341712021146	ACER1	0.999039994641631
-7.85336649436961	14.1184588710866	-3.42683930476026	0.228394531279397	2.8249363184884e-14	6.39250360545335e-38	0.00066487475685037	0.819439943683593	ACER2	0.999039994641631
-1.91512718979325	7.04610287486241	-3.57465332830354	0.0989188966490335	0.0560894306661022	6.67156131932522e-12	0.000387357769919251	0.921245292907283	ACER3	0.999039994641631
-12.5467198011968	15.5929178465124	0.670223542089962	-0.440435262841847	2.64330020683291e-31	2.13106155139597e-44	0.503048004666017	0.659826556389375	ACHE	0.999039994641631
1.10971713584006	0.48175516926536	-2.24147671523085	1.06850102043318	0.267694488479694	0.630206529627098	0.0254661825351931	0.285848941624679	ACIN1	0.999039994641631
-0.277864434561209	3.56791517386609	-1.84376605366515	-0.837916088132318	0.781239927190399	0.000397179101112703	0.0658532980034822	0.402508309136916	ACLY	0.999039994641631
-18.1310070140449	25.6536506312371	-0.613067573771053	0.473388386007018	5.84173657261863e-56	4.39576397538581e-91	0.540131389842062	0.636158269719304	ACMSD	0.999039994641631
-1.05644763860787	5.2622914141586	-3.15615729323752	0.639702410999914	0.291312295674875	0.000000217640686019413	0.00170242328323133	0.522681121076532	ACN9	0.999039994641631
-4.24763059749621	4.95020201034596	0.652245289391477	-0.568190458518588	0.0000261061904964302	0.00000103866249432496	0.514565228287484	0.570179914435745	ACO1	0.999039994641631
-3.56851911931253	3.03819481238984	1.57913433247756	-0.387354920374225	0.000396289375499885	0.0025139703903673	0.114985227060095	0.698670701985084	ACO2	0.999039994641631
-3.63743045945017	4.47578797892334	0.421587477452419	-0.204106795850978	0.000306184641240148	0.00000958614502076312	0.673520967658974	0.838359342169814	ACOT1	0.999039994641631
-9.30176450605549	13.2801366716098	-1.18015219757567	0.66814265027859	5.42793374176557e-19	2.3835142634198e-34	0.238543050996747	0.504374036535643	ACOT11	0.999039994641631
-17.6366952117314	25.2285396919988	-1.44759770886383	1.33885827208677	1.1173574186942e-53	4.07117388747665e-89	0.148403439836839	0.18127096477899	ACOT12	0.994541692242454
-1.38032054300545	3.18841057196287	-1.99049457302055	0.889213300488711	0.168151162606587	0.00152708783332145	0.0471214298488365	0.374348228978036	ACOT13	0.999039994641631
-4.19174566820463	5.02462879235957	0.625985238009375	-0.404422976425626	0.000033144120197756	0.00000072067186260963	0.531631760336259	0.686087659196175	ACOT2	0.999039994641631
-7.98086337709765	9.65590649877948	-1.70234202901978	1.99850396777661	1.14484682249678e-14	3.15968009779272e-20	0.0893596031304127	0.0462437901516702	ACOT4	0.815581577429088
-13.2497592374624	19.1480238597773	-1.05467812782275	-0.152568911448193	3.19806568621215e-34	1.10068827808429e-60	0.292120239611726	0.878804420882665	ACOT6	0.999039994641631
-6.80927943394814	3.82125040500315	4.53496729700901	-0.47531460642432	3.04068289543075e-11	0.000150818050251673	0.00000733981213503661	0.634785937974387	ACOT7	0.999039994641631
